window_id,symbol,start_ms,label,split,dump_type,pct_chg,vol_ratio_1h,vol_spike_count,price_momentum_4h,cvd_divergence,upper_wick_ratio,support_break,vol_trend_slope,hour_of_day,oi_chg_4h,funding_rate,long_liq_ratio_4h,btc_regime
c_376,ADAUSDT,1726912800000,0,train,control,,0.47355316961779476,0,0.42432814710042477,0,0.5833333333333449,0,-0.018807035832887103,10,0.010895831935231219,0.0001,0.5,0
c_377,ADAUSDT,1741532400000,0,train,control,,2.170590603483176,2,-0.8651859504132139,0,0.331168831168829,0,0.0706804165217401,15,-0.01698246801810548,5.698e-05,0.5,-1
c_378,ADAUSDT,1752213600000,0,train,control,,2.224698974693743,1,1.6666666666666614,1,0.7534246575342424,0,0.005265266484868276,6,0.033937199641165344,0.0001,0.5,1
c_379,ADAUSDT,1761868800000,0,train,control,,0.7605384520373926,0,2.348936170212753,1,0.03636363636365215,0,-0.09235166120393498,0,0.000482872028278607,-0.00011848,0.5,-1
d_76,ALTUSDT,1718586000000,1,train,standard,20.0027,1.1631970011269468,1,-0.36159275071882785,0,0.6511627906976805,0,0.01981869982448362,1,-0.004557717851106319,5e-05,0.5,0
d_77,ALTUSDT,1720062000000,1,train,standard,24.6208,4.970392516368107,2,1.7217819076250493,1,0.3200757575757566,0,0.19852040318305045,3,0.04143456648978589,-4.048e-05,0.5,-1
d_78,ALTUSDT,1722772800000,1,train,standard,25.8711,0.5148198443432362,0,0.21319688732543635,1,0.14999999999999722,0,-0.04173584888028631,12,-0.007335429741449322,5e-05,0.5,-1
d_79,ALTUSDT,1727755200000,1,train,standard,21.6162,1.0628272570988204,0,6.034417405806986,0,0.28608923884514575,0,0.011965069862088536,4,0.061024054874538235,5e-05,0.5,-1
d_80,ALTUSDT,1727838000000,1,train,standard,18.0708,1.1965789165311957,0,8.491314698880169,1,0.0663507109004745,0,-0.2119530114706697,3,-0.018467168306897975,4.462e-05,0.5,-1
d_81,ALTUSDT,1731398400000,1,train,standard,17.2058,0.836314824893681,1,-1.3374485596707797,0,0.5020408163265242,0,0.072672742581228,8,0.0034573725068601253,0.00015314,0.5,1
d_82,ALTUSDT,1731556800000,1,train,standard,25.8237,10.927452720688876,2,22.197537721003414,1,0.09617097061442775,0,0.8416222038068891,4,0.06867216276920962,5e-05,0.5,1
d_83,ALTUSDT,1733695200000,1,train,standard,22.0135,0.5177521491249134,0,0.04714263265413375,1,0.2227722772277233,0,-0.05611291493354715,22,-0.0015616360445756229,0.0001257,0.5,0
d_84,ALTUSDT,1737248400000,1,train,standard,19.7247,0.8332997404212032,0,3.4973692355307997,0,0.2476190476190436,0,-0.01029748208042746,1,-0.00971721868059294,5e-05,0.5,0
d_85,ALTUSDT,1737910800000,1,train,standard,15.3131,1.1466760365390183,0,0.6632653061224574,0,0.14285714285714096,0,-0.0398031658398069,17,0.004210316233838022,5e-05,0.5,0
d_86,ALTUSDT,1738486800000,1,train,standard,36.5872,2.830139103773761,1,3.5594256034219347,0,0.22857142857142548,0,0.05898584448822457,9,0.003613223699488378,-0.00052996,0.5,-1
d_87,ALTUSDT,1740380400000,1,train,standard,16.5879,1.0134856721332477,2,-2.1739130434782563,0,0.13636363636363205,0,0.10350561616024627,7,0.00944191549358005,-0.00025299,0.5,0
d_88,ALTUSDT,1743919200000,1,train,standard,16.5807,1.0986150354021356,0,0.9893733968486732,0,0.04878048780487598,0,0.002226890504918299,6,0.0030513259644208137,-8.595e-05,0.5,0
d_89,ALTUSDT,1750064400000,1,train,standard,29.828,4.041913750669059,1,4.059913283405596,0,0.17241379310344704,0,0.1406812746377045,9,-0.004266678247569597,5e-05,0.5,1
d_90,ALTUSDT,1752210000000,1,train,standard,27.7811,5.9973097370309345,1,7.42385786802031,0,0.6300813008130072,0,0.17405255112252915,5,0.05826052860237123,5e-05,0.5,1
d_91,ALTUSDT,1753660800000,1,train,standard,20.218,2.1466420318812065,3,4.000000000000003,1,0.28444444444444494,0,0.030700631914778,0,0.0013826751253726076,5e-05,0.5,1
d_92,ALTUSDT,1758477600000,1,train,standard,15.5411,2.723647588517023,2,-0.6764705882352972,0,0.0,0,0.10770901827722325,18,0.0106929242651189,5e-05,0.5,0
d_93,ALTUSDT,1760072400000,1,train,standard,37.6541,0.7447305803516645,0,0.4989308624376257,1,0.5588235294117725,0,-0.06032505547698639,5,0.014662185737067943,5e-05,0.5,0
d_94,ALTUSDT,1761768000000,1,train,standard,17.6319,2.7179770514551627,2,2.288451303885044,0,0.3428571428571392,0,0.3018177303074764,20,-0.043145978132966493,4.27e-06,0.5,-1
d_95,ALTUSDT,1762146000000,1,test,standard,23.8897,2.0392729548121844,1,0.38461538461538564,1,0.29565217391304394,0,0.4007306448044663,5,0.10956743024669148,-0.00312477,0.5,-1
d_96,ALTUSDT,1763701200000,1,test,standard,18.4323,0.950614255631491,0,3.2601880877742926,1,0.26315789473684165,0,0.020790750471571983,5,0.15589574647937804,-0.00056992,0.5,-1
d_97,ALTUSDT,1769796000000,1,test,standard,15.9696,1.5958576180648205,2,2.6838966202783414,1,0.5,0,0.10254579909351358,18,-0.04831848889422221,-1.542e-05,0.5,-1
d_98,ALTUSDT,1770249600000,1,test,standard,17.2826,1.3144926337672358,0,-1.494130202774808,0,0.44999999999999785,0,-0.03304731893811715,0,-0.04279704850714844,5e-05,0.5,-1
d_99,ALTUSDT,1779447600000,1,test,standard,26.0178,16.908281111016652,4,23.320802005012553,0,0.35397196261682146,0,1.001875270521613,11,0.9267904835107998,-0.00344765,0.5,0
d_100,ALTUSDT,1718668800000,1,train,fast,11.4637,0.5293537836909756,0,-3.102658754263823,0,0.16578947368420843,0,-0.08267805364553772,0,0.048519121797465,5e-05,0.5,0
d_101,ALTUSDT,1738540800000,1,train,fast,13.573,3.6193118614366235,2,-4.5667650633790595,0,0.0,0,0.09420543169170113,0,-0.07424257812990354,3.924e-05,0.5,-1
d_102,ALTUSDT,1750064400000,1,train,fast,12.7585,4.041913750669059,1,4.059913283405596,0,0.17241379310344704,0,0.1406812746377045,9,-0.004266678247569597,5e-05,0.5,1
d_103,ALTUSDT,1760126400000,1,train,fast,21.0747,4.727109909273475,3,-2.1953065859197602,0,0.0853658536585372,1,0.2762688051307812,20,0.2425330996207282,5e-05,0.5,-1
c_380,ALTUSDT,1714892400000,0,train,control,,1.3873840570404987,0,0.606528158335773,1,0.6235521235521194,0,0.03373764015077394,7,0.009567784886510685,5e-05,0.5,0
c_381,ALTUSDT,1725714000000,0,train,control,,0.6812919900037517,0,-0.5724953329184842,0,0.4852941176470543,0,0.04121273885668385,13,0.0019368854525372195,5e-05,0.5,-1
c_382,ALTUSDT,1739512800000,0,train,control,,0.9501171373961182,0,0.09938382031405572,1,0.41176470588235653,0,-0.09575084761024977,6,0.0006800355465988547,5e-05,0.5,0
c_383,ALTUSDT,1749484800000,0,train,control,,1.017084780064295,0,0.11252813203300367,1,0.7000000000000104,0,-0.0076142082177544194,16,-0.0008155073981784851,5e-05,0.5,1
c_384,ALTUSDT,1761350400000,0,train,control,,0.3890004254629667,0,0.36363636363636687,1,0.5454545454545426,0,-0.24081445338924518,0,-0.004087669281406527,5e-05,0.5,0
c_385,ALTUSDT,1715839200000,0,train,control,,0.7932814767063459,0,-0.06992340209134473,0,0.5171673819742423,0,-0.04810692543544416,6,-0.02742079202365173,5e-05,0.5,1
c_386,ALTUSDT,1726401600000,0,train,control,,1.4381994124768964,1,-1.5346181299072086,0,0.03409090909091196,0,0.07760015364514974,12,0.04355010076172686,5e-05,0.5,0
c_387,ALTUSDT,1738299600000,0,train,control,,0.7961889832398776,0,-2.936400541271978,0,0.03488372093023519,0,0.022792353832302624,5,0.000957830326540492,5e-05,0.5,-1
c_388,ALTUSDT,1750744800000,0,train,control,,0.9598354220883215,0,0.866250866250867,0,0.06849315068492891,0,-0.042859586598199474,6,-0.014858095654994066,5e-05,0.5,1
c_389,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_390,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_391,ALTUSDT,1728324000000,0,train,control,,2.1207280676993654,1,6.504821519201479,0,0.0034246575342452568,0,0.058726946076570016,18,0.005905552799514571,-5.11e-05,0.5,1
c_392,ALTUSDT,1735920000000,0,train,control,,2.187970550420392,3,4.66858789625361,0,0.10150375939849304,0,0.11280766882313913,16,-0.005646582752417527,5e-05,0.5,1
c_393,ALTUSDT,1751490000000,0,train,control,,1.5632314695621532,1,1.2074643249176744,0,0.2777777777777767,0,0.038579311605759774,21,-0.007386179106160994,5e-05,0.5,1
c_394,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_395,ALTUSDT,1716544800000,0,train,control,,2.1494044410364674,2,2.0884235020360733,1,0.30518697225572833,0,0.09134156517832001,10,0.02103444069493306,5e-05,0.5,-1
c_396,ALTUSDT,1728219600000,0,train,control,,1.1568824071579271,0,0.262324739936679,0,0.16107382550335939,0,-0.019027855576996603,13,0.005095754843749135,5e-05,0.5,0
c_397,ALTUSDT,1740693600000,0,train,control,,1.0589111236192472,0,-1.1874272409778892,0,0.0,0,-0.051262036874389516,22,0.0027501290763125136,5e-05,0.5,0
c_398,ALTUSDT,1747807200000,0,train,control,,0.7946651427061473,0,3.0075187969924837,0,0.10606060606060685,0,-0.07102095806049247,6,0.0029224030213087187,5e-05,0.5,1
c_399,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_400,ALTUSDT,1716253200000,0,train,control,,1.4128685214993915,0,-0.9012213921498835,0,0.6385927505330485,0,0.07689119481654268,1,0.039271573643562235,5e-05,0.5,1
c_401,ALTUSDT,1725498000000,0,train,control,,1.1120833936740686,0,-0.9152154569721601,0,0.4715447154471601,1,-0.14635584674773455,1,0.010700523102190366,-6.704e-05,0.5,1
c_402,ALTUSDT,1739908800000,0,train,control,,0.8965100537205835,2,-1.1174458380843726,0,0.3174603174603162,0,0.10147973649160302,20,0.032463924506690514,5e-05,0.5,-1
c_403,ALTUSDT,1748253600000,0,train,control,,1.2360794694486528,0,-1.0306153379812066,0,0.2407407407407379,1,-0.020757333126111326,10,-0.003043165695609676,5e-05,0.5,1
c_404,ALTUSDT,1761300000000,0,train,control,,0.8807508596663771,0,-0.5646817248460085,0,0.04999999999999827,0,0.010703012497675982,10,0.01540998049921318,5e-05,0.5,1
c_405,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_406,ALTUSDT,1725094800000,0,train,control,,1.1604729679215549,0,-2.1158690176322428,0,0.22962962962963246,1,-0.060841251685574395,9,0.01693459507682742,5e-05,0.5,0
c_407,ALTUSDT,1738191600000,0,train,control,,0.7682579508466726,2,1.949458483754498,0,0.37681159420289534,0,0.1092815720443103,23,0.018224187319516073,5e-05,0.5,1
c_408,ALTUSDT,1748754000000,0,train,control,,0.7675813942482621,0,0.5910602142593292,0,0.27499999999999675,0,0.0614197963756967,5,0.008686484355848182,5e-05,0.5,0
c_409,ALTUSDT,1759255200000,0,train,control,,11.044502084070006,2,-2.563150074294204,0,0.032069970845480765,1,0.4247577877599557,18,0.036152842903270456,5e-05,0.5,0
c_410,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_411,ALTUSDT,1726754400000,0,train,control,,3.1594521734182677,4,0.4481683554169935,1,0.2116504854368946,0,0.1262859287882981,14,-0.08846251232728096,-3.05e-06,0.5,1
c_412,ALTUSDT,1739368800000,0,train,control,,5.855256755277355,1,-1.7915309446254049,0,0.37898089171974675,0,0.21481371428847215,14,-0.03572459432447497,5e-05,0.5,-1
c_413,ALTUSDT,1749060000000,0,train,control,,0.9131229317753113,0,-0.18234865061999064,0,0.037735849056602294,0,0.029747855105067562,18,-0.014188904619618806,5e-05,0.5,0
c_414,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_415,ALTUSDT,1716267600000,0,train,control,,0.5844512277132534,0,-0.15556752228804538,0,0.6308068459657659,0,-0.13096374147307124,5,-0.021298186195997357,5e-05,0.5,1
c_416,ALTUSDT,1725724800000,0,train,control,,1.130250429593256,0,0.1633576275446156,1,0.7321428571428519,0,-0.05784403362429247,16,0.007596016420316044,-8.88e-06,0.5,1
c_417,ALTUSDT,1740805200000,0,train,control,,0.5423571187108346,0,1.689814814814802,1,0.26315789473684836,0,-0.06555098035926968,5,-5.570302001721446e-06,5e-05,0.5,1
c_418,ALTUSDT,1750752000000,0,train,control,,1.2527476151118027,0,0.035161744022502085,1,0.08333333333333402,0,-0.04500314711473386,8,-0.04109188606380744,-4.44e-05,0.5,1
c_419,ALTUSDT,1760803200000,0,train,control,,1.439947469104614,0,-2.0186335403726785,0,0.1851851851851885,0,0.05343738251428954,16,-0.0018855486275283465,5e-05,0.5,0
c_420,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_421,ALTUSDT,1725656400000,0,train,control,,2.847839064691414,1,-4.4119533153777075,0,0.1811846689895486,1,0.05724364474955774,21,0.006155070213530413,-1.929e-05,0.5,-1
c_422,ALTUSDT,1739851200000,0,train,control,,0.5460224584594322,0,-0.8138564273789536,0,0.27659574468084824,0,-0.06298349389879798,4,0.014584056770580962,-0.00036695,0.5,0
c_423,ALTUSDT,1748044800000,0,train,control,,2.421335139397695,1,-5.540974044911049,0,0.07079646017699404,1,-0.16427442484019714,0,0.007747581273082901,5e-05,0.5,-1
c_424,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_425,ALTUSDT,1715094000000,0,train,control,,0.9800652177546408,0,0.3770514037705147,0,0.03932584269663104,0,-0.07151316645158624,15,-0.0257425130330817,5e-05,0.5,1
c_426,ALTUSDT,1725235200000,0,train,control,,1.3751658954316308,1,-4.807197943444722,0,0.5161290322580583,0,0.009509661270973463,0,0.013270102788707537,5e-05,0.5,-1
c_427,ALTUSDT,1740070800000,0,train,control,,0.7182984117322947,0,-2.2064777327935237,0,0.6888888888888932,0,0.035987636392290974,17,-0.021973074228044613,-0.00036807,0.5,1
c_428,ALTUSDT,1750388400000,0,train,control,,1.0995098577681062,2,0.3794512551079923,1,0.06756756756756972,0,0.16108478190317757,3,-0.04835592252395356,-0.00058677,0.5,0
c_429,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_430,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_431,ALTUSDT,1725296400000,0,train,control,,0.8170509991526218,0,0.43746783324756433,0,0.717171717171716,0,0.039256685868075396,17,-0.007656266002135635,-1.167e-05,0.5,0
c_432,ALTUSDT,1735408800000,0,train,control,,1.6655011902361725,1,2.0651988393923806,1,0.6174863387978181,0,0.061159087822220716,18,-0.010970679091411532,5e-05,0.5,0
c_433,ALTUSDT,1749265200000,0,train,control,,2.6375466028018786,1,2.2090729783037397,0,0.13953488372093267,0,0.0030121768542187453,3,0.00234453136557112,5e-05,0.5,1
c_434,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_435,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_436,ALTUSDT,1726484400000,0,train,control,,0.8726442279102072,0,0.5685489081276598,1,0.2328767123287714,0,-0.08192617118120835,11,0.0020288982168266577,5e-05,0.5,-1
c_437,ALTUSDT,1739682000000,0,train,control,,0.5624116904584524,0,0.16383370878559017,1,0.5918367346938779,0,-0.07441943662938427,5,-0.00303652652516798,-0.00010176,0.5,0
c_438,ALTUSDT,1747792800000,0,train,control,,0.7684792695801134,0,-2.0900794818957973,0,0.3770491803278709,1,-0.050295706352109684,2,0.005543267149435679,5e-05,0.5,0
c_439,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_440,ALTUSDT,1714788000000,0,train,control,,0.9728248295576948,0,0.6764894298526666,1,0.773635153129157,0,-0.10247265888008666,2,-0.02066741550382243,3.198e-05,0.5,1
c_441,ALTUSDT,1727359200000,0,train,control,,0.9699001092557117,0,-0.8457829420599283,0,0.20359281437126106,1,0.05225760182832699,14,-0.0017429750630574559,5e-05,0.5,1
c_442,ALTUSDT,1740740400000,0,train,control,,0.9621044164184,0,-0.04977600796415924,0,0.1153846153846147,0,-0.11004280279691289,11,-0.02135042739535572,5e-05,0.5,-1
c_443,ALTUSDT,1748973600000,0,train,control,,0.5414480538083409,0,0.8350730688935182,0,0.11111111111111453,0,0.04912813612435803,18,-0.013015690521958861,-2.398e-05,0.5,1
c_444,ALTUSDT,1759586400000,0,train,control,,1.4065995913244937,0,-0.3377237419790591,0,0.5111111111111069,0,0.030612554302542252,14,-0.016735405863485136,5e-05,0.5,1
c_445,ALTUSDT,1714831200000,0,train,control,,1.5043614607433278,0,-1.8816457454600592,0,0.026943005181345354,1,0.09250145048064036,14,-0.025494503018006133,5e-05,0.5,1
c_446,ALTUSDT,1726840800000,0,train,control,,0.6030859376454394,0,-2.3523074160531614,0,0.09523809523809403,0,-0.07715079001064855,14,-0.029374604064678938,5e-05,0.5,0
c_447,ALTUSDT,1741017600000,0,train,control,,2.965957112261304,2,-2.624434389140274,0,0.6857142857142827,0,0.09260427905366221,16,-0.003627696000854486,-0.00021598,0.5,1
c_448,ALTUSDT,1748955600000,0,train,control,,6.283074755771091,1,3.111587982832628,0,0.11999999999999963,0,0.1382849026837893,13,0.030468709462805155,5e-05,0.5,1
c_449,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_450,ALTUSDT,1716285600000,0,train,control,,0.6917632355809549,0,0.7373626699043478,0,0.32075471698113944,0,-0.06485558574391637,10,-0.03858617640574065,5e-05,0.5,1
c_451,ALTUSDT,1726606800000,0,train,control,,1.27543651895837,0,1.7223781576932762,0,0.8400000000000066,0,0.055779231590176524,21,-0.008227353856615337,5e-05,0.5,1
c_452,ALTUSDT,1739059200000,0,train,control,,0.761529416031845,0,0.7825040128410805,0,0.577464788732399,0,-0.0790686855296074,0,-0.009825875182070067,-6.82e-06,0.5,0
c_453,ALTUSDT,1749114000000,0,train,control,,0.9286800552300964,0,-0.2932551319648102,0,0.3636363636363589,0,-0.0984464558097931,9,-0.006662992117115637,5e-05,0.5,0
c_454,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_455,ALTUSDT,1714608000000,0,train,control,,1.1920304575380274,0,0.9423929098965939,0,0.31799163179916334,0,0.02689847649352354,0,0.015071502484947508,5e-05,0.5,0
c_456,ALTUSDT,1726527600000,0,train,control,,0.6660767271162771,0,-1.438172043010736,0,0.0,0,-0.020313897568945995,23,-0.014654840275333867,5.4e-06,0.5,-1
c_457,ALTUSDT,1740146400000,0,train,control,,0.821678219051918,0,0.5722178374112047,0,0.24137931034482799,0,0.030938979813731407,14,0.004848309238967991,5e-05,0.5,1
c_458,ALTUSDT,1751533200000,0,train,control,,1.1464755878463706,0,0.25408348457349234,0,0.23529411764705943,0,-0.0635077520359401,9,0.018335126333625648,5e-05,0.5,1
c_459,ALTUSDT,1759518000000,0,train,control,,1.72768675267336,3,3.8685381718589493,1,0.03658536585366122,0,0.19184677392702185,19,-0.05473583712487786,5e-05,0.5,1
c_460,ALTUSDT,1714996800000,0,train,control,,1.179448690246866,3,-1.5040735324838215,0,0.5620915032679774,0,0.10984440448732248,12,-0.011312626688538045,5e-05,0.5,0
c_461,ALTUSDT,1724000400000,0,train,control,,0.8198532435675372,0,0.27548209366390797,1,0.7130434782608718,0,-0.013586060186027218,17,-0.010561024244854953,4.162e-05,0.5,0
c_462,ALTUSDT,1736370000000,0,train,control,,0.7228925776955148,1,-0.7666824420255479,0,0.4496124031007732,0,0.12936213149364154,21,-0.01343224334313766,5e-05,0.5,-1
c_463,ALTUSDT,1748250000000,0,train,control,,1.105634410206811,0,-0.272314674735249,0,0.33962264150943594,0,-0.0001139030091453008,9,-0.0021753240169244356,5e-05,0.5,1
c_464,ALTUSDT,1761591600000,0,train,control,,1.1342390240800595,0,1.782985226693834,0,0.5999999999999965,0,-0.04059733385845258,19,0.00439055936708584,5e-05,0.5,1
c_465,ALTUSDT,1715752800000,0,train,control,,0.9513567022692611,0,1.3250405624662096,1,0.2248062015503838,0,-0.036120764314303354,6,-0.010319732822209578,5e-05,0.5,-1
c_466,ALTUSDT,1724090400000,0,train,control,,1.0914188908205276,0,-0.9444569372610832,0,0.7788018433179741,0,-0.01797105348484911,18,-0.02419468353498632,5e-05,0.5,0
c_467,ALTUSDT,1738771200000,0,train,control,,1.6190418851950665,0,-0.8145849495733197,0,0.42105263157894657,1,0.04967392034312402,16,0.002919388690177067,5e-05,0.5,-1
c_468,ALTUSDT,1750525200000,0,train,control,,0.9507358407068105,1,-2.255881405091844,0,0.17142857142857454,0,0.07359872548913449,17,-0.04951889406577266,5e-05,0.5,0
c_469,ALTUSDT,1761022800000,0,train,control,,2.5780750005507973,1,-3.9265680775114733,0,0.0,1,0.05297092104748382,5,-0.005839602012207372,5e-05,0.5,-1
c_470,ALTUSDT,1715126400000,0,train,control,,1.577764994270189,0,-3.287557220141482,0,0.05208333333332771,1,0.02802244070828837,0,0.025478428495306404,5e-05,0.5,-1
c_471,ALTUSDT,1728118800000,0,train,control,,0.9247364766522282,0,1.7375565610859776,1,0.1098901098901129,0,0.06312160873655023,9,0.029357354525959067,-0.00014403,0.5,1
c_472,ALTUSDT,1736002800000,0,train,control,,1.4440848682118022,2,3.752998529753148,1,0.16587677725117966,0,0.10123474377209812,15,0.028532521875843108,5e-05,0.5,1
c_473,ALTUSDT,1748894400000,0,train,control,,1.0174815015021172,0,-1.175174439955934,0,0.3617021276595759,1,-0.03733678861905585,20,1.2152559854143063e-05,5e-05,0.5,0
c_474,ALTUSDT,1761195600000,0,train,control,,0.908721444689444,0,0.0,0,0.5238095238095231,0,-0.04040283760263532,5,-0.006210113689429114,5e-05,0.5,0
c_475,ALTUSDT,1762408800000,0,test,control,,1.250461620536083,0,2.0481927710843375,1,0.20588235294117826,0,0.032063710085773384,6,0.037610642874454286,5e-05,0.5,1
c_476,ALTUSDT,1767391200000,0,test,control,,0.9737434284520724,0,0.7109004739336477,0,0.266666666666669,0,-0.08560737364729941,22,0.008321390659032046,5e-05,0.5,1
c_477,ALTUSDT,1771023600000,0,test,control,,0.43301390648246185,0,0.6787330316742001,0,0.333333333333343,0,-0.07340483845426539,23,0.024559831077714218,5e-05,0.5,1
c_478,ALTUSDT,1775638800000,0,test,control,,0.9200767264045117,0,-0.18028846153845943,0,0.5631067961165049,0,-0.03519496888614406,9,-0.024657597538107538,-0.00048893,0.5,1
c_479,ALTUSDT,1779814800000,0,test,control,,0.9187821465464203,0,0.5509252719310633,1,0.029411764705879914,0,-0.0044818534611715454,17,0.0031421227629181846,-0.0009242,0.5,-1
c_480,ALTUSDT,1762358400000,0,test,control,,1.0270492948209347,1,4.522292993630588,0,0.03333333333333179,0,0.07213056874945567,16,0.019698190122256813,5e-05,0.5,0
c_481,ALTUSDT,1766743200000,0,test,control,,1.0909453558113336,0,0.08539709649871556,0,0.11111111111112396,0,-0.24262602562985763,10,0.008335614499136992,5e-05,0.5,1
c_482,ALTUSDT,1772132400000,0,test,control,,1.651847456157297,2,-0.39787798408487596,0,0.049999999999998046,0,0.078681460182098,19,0.04551342793835912,5e-05,0.5,-1
c_483,ALTUSDT,1774872000000,0,test,control,,0.9815302928891502,0,-0.5624121231057582,0,0.7407407407407396,0,-0.134244578680265,12,0.033504690679676444,5e-05,0.5,1
c_484,ALTUSDT,1779814800000,0,test,control,,0.9187821465464203,0,0.5509252719310633,1,0.029411764705879914,0,-0.0044818534611715454,17,0.0031421227629181846,-0.0009242,0.5,-1
c_485,ALTUSDT,1762891200000,0,test,control,,1.2380055782664536,0,-2.779420461265533,0,0.03225806451612795,1,0.022941393367771585,20,-0.0055723157390317,5e-05,0.5,-1
c_486,ALTUSDT,1766458800000,0,test,control,,1.4211427113037052,0,-0.8688097306689784,0,0.3846153846153826,1,-0.05067222216707355,3,0.025985281658635586,5e-05,0.5,0
c_487,ALTUSDT,1772092800000,0,test,control,,0.41272499160257825,0,-0.5194805194805209,0,0.0,0,-0.014537349003680823,8,0.017032005998287546,-5.516e-05,0.5,1
c_488,ALTUSDT,1774933200000,0,test,control,,2.0957725702338172,3,-0.8788750399488574,0,0.023809523809520203,1,0.16753265576081502,5,0.008920609658840806,-0.0002194,0.5,0
c_489,ALTUSDT,1778979600000,0,test,control,,0.698330057279092,0,-0.6191037735849111,0,0.3733333333333389,1,-0.07847585755805779,1,0.002377117616152585,-7.149e-05,0.5,-1
c_490,ALTUSDT,1762995600000,0,test,control,,0.9106509409681711,0,-1.5033072760072173,0,0.6296296296296311,0,-0.09355174361930423,1,0.006235338236128941,5e-05,0.5,0
c_491,ALTUSDT,1766030400000,0,test,control,,0.6993293560373909,0,-0.08865248226949993,0,0.2727272727272756,0,-0.2934052488155085,4,0.009999761006454678,6.2e-07,0.5,0
c_492,ALTUSDT,1772319600000,0,test,control,,0.6449701733115702,0,3.0705394190871362,1,0.2239999999999964,0,-0.03867328829468038,23,-0.05314269187601793,-0.00012463,0.5,1
c_493,ALTUSDT,1776049200000,0,test,control,,1.02967873851948,0,1.1798517622144904,1,0.4117647058823544,0,-0.023103653160957218,3,-0.040168200419923875,-5.139e-05,0.5,0
c_494,ALTUSDT,1778814000000,0,test,control,,0.9293428926116645,0,-0.40085515766970214,0,0.06194690265486814,0,-0.02087600978176818,3,0.006439514054662254,4.495e-05,0.5,1
c_495,ALTUSDT,1762358400000,0,test,control,,1.0270492948209347,1,4.522292993630588,0,0.03333333333333179,0,0.07213056874945567,16,0.019698190122256813,5e-05,0.5,0
c_496,ALTUSDT,1766458800000,0,test,control,,1.4211427113037052,0,-0.8688097306689784,0,0.3846153846153826,1,-0.05067222216707355,3,0.025985281658635586,5e-05,0.5,0
c_497,ALTUSDT,1770955200000,0,test,control,,0.40799194726010296,0,-2.085747392815774,0,0.22222222222221366,1,-0.16218922496519703,4,0.032619323699048276,5e-05,0.5,-1
c_498,ALTUSDT,1774825200000,0,test,control,,9.722254320558772,1,-1.3084723585214155,0,0.004048582995951957,1,0.19833641422718198,23,0.03910661981322302,-3.49e-05,0.5,-1
