run_ts,symbol,setup,score,grade,pump_score,direction,price_entry,funding,oi_24h_pct,outcome_4h,outcome_24h,change_4h_pct,change_24h_pct
2026-04-19T01:01:04,ETHUSDT,squeeze,122,—,110,ЛОНГ,2348.42,-0.00386,-3.9222122661177994,FLAT,STOP,-0.14,-3.82
2026-04-19T01:01:04,SIRENUSDT,squeeze,121,—,131,ЛОНГ,0.7611,-0.745247,-1.89625412525989,STOP,STOP,-0.41,-12.28
2026-04-19T01:01:04,XPLUSDT,breakout,121,—,134,ЛОНГ,0.10876,-0.008114,-4.651469978876103,STOP,STOP,-2.64,-3.73
2026-04-19T01:01:04,SOLUSDT,short_dist,161,—,93,ШОРТ,86.02,0.0032969999999999996,-7.312094767929407,FLAT,TP1,-0.33,-2.35
2026-04-19T01:01:04,BIOUSDT,breakout,118,—,126,ЛОНГ,0.03134,-0.127995,-3.6790582988093283,LOSS,STOP,-2.49,-9.25
2026-04-19T01:01:04,TAOUSDT,short_dist,160,—,50,ШОРТ,242.14,0.00047099999999999996,-3.301198684986284,STOP,STOP,-0.09,-0.33
2026-04-19T01:01:04,HYPEUSDT,short_dist,159,—,77,ШОРТ,43.669,0.003861,-0.39370030596389144,FLAT,TP1,-0.2,-5.97
2026-04-19T01:01:04,1000PEPEUSDT,breakout,116,—,124,ЛОНГ,0.00378,-0.027678,-1.293044784088196,FLAT,STOP,-0.16,-3.17
2026-04-19T01:01:04,AAVEUSDT,bos_fvg,162,—,112,ШОРТ,99.05,0.01,-6.85818718066213,STOP,TP1,-1.48,-9.51
2026-04-19T01:01:04,AVAXUSDT,bos_fvg,153,—,65,ШОРТ,9.298,-0.007403,-1.7524910805897538,FLAT,TP1,-0.39,-2.82
2026-04-19T01:01:04,ZECUSDT,short_dist,149,—,88,ШОРТ,325.19,0.01,-8.709220720453612,FLAT,TP1,-0.15,-6.95
2026-04-19T01:01:04,GALAUSDT,breakout,107,—,120,ЛОНГ,0.003199,-0.007128,-1.4688682480273996,LOSS,LOSS,-0.59,-0.5
2026-04-19T01:01:04,FARTCOINUSDT,short_dist,147,—,77,ШОРТ,0.2013,0.005,-3.353834281440661,WIN,STOP,-0.77,-3.39
2026-04-19T01:01:04,TIAUSDT,breakout,105,—,118,ЛОНГ,0.389,0.001673,-8.580565588190197,LOSS,TP1,-0.77,-3.32
2026-04-19T01:01:04,DOGEUSDT,squeeze,104,—,104,ЛОНГ,0.09485,-0.011466,-1.6741866919621151,FLAT,STOP,0.08,-1.8
2026-04-19T01:01:04,SUIUSDT,breakout,104,—,120,ЛОНГ,0.95514,-0.001296,3.455968487914611,FLAT,STOP,-0.42,-3.1
2026-04-19T01:01:04,TRUMPUSDT,breakout,100,—,108,ЛОНГ,2.863,-0.005288,-5.363961534533405,FLAT,STOP,-0.42,-2.86
2026-04-19T01:01:04,DYDXUSDT,squeeze,97,—,69,ЛОНГ,0.14158,-0.011215000000000001,-4.715417568474253,LOSS,TP1,-0.68,-2.98
2026-04-19T01:01:04,XRPUSDT,short_dist,138,—,64,ШОРТ,1.4326,0.007425,-0.9361488918209905,FLAT,TP1,-0.15,-2.31
2026-04-19T01:01:04,AXLUSDT,bos_fvg,138,—,95,ЛОНГ,0.06061,-0.197152,-8.042908189442521,LOSS,STOP,-1.53,-6.29
2026-04-19T01:01:04,ARBUSDT,breakout,96,—,112,ЛОНГ,0.12796,0.01,2.526790081938004,FLAT,STOP,-0.45,-3.63
2026-04-19T01:01:04,ORDIUSDT,short_dist,137,—,99,ШОРТ,5.234,0.005,-21.41689331483342,WIN,TP1,-2.77,-18.46
2026-04-19T01:01:04,ADAUSDT,squeeze,92,—,67,ЛОНГ,0.2489,-0.005414,-1.0614452820619114,FLAT,STOP,-0.2,-2.69
2026-04-19T01:01:04,BNBUSDT,breakout,89,—,102,ЛОНГ,628.93,-0.020804,-2.659055542168851,FLAT,STOP,-0.31,-2.04
2026-04-19T01:01:04,RAVEUSDT,short_dist,130,—,25,ШОРТ,2.7954,0.00125,53.83091047646696,WIN,WIN,-19.75,-75.48
2026-04-19T01:01:04,CRVUSDT,squeeze,85,—,85,ЛОНГ,0.2273,-0.048257999999999995,-2.5308968464704553,FLAT,TP1,-0.4,-2.29
2026-04-19T01:01:04,GENIUSUSDT,bos_fvg,114,—,64,ЛОНГ,0.719,0.005,-2.9132937911802674,LOSS,STOP,-6.15,-12.04
2026-04-19T01:01:04,MUSDT,short_dist,103,—,47,ЛОНГ,3.5265,0.042164999999999994,8.903947017895938,WIN,STOP,3.22,-0.8
2026-04-19T05:01:09,PORTALUSDT,breakout,220,—,199,ЛОНГ,0.014377,-0.274778,134.51057766762042,STOP,STOP,-13.76,-21.19
2026-04-19T05:01:09,API3USDT,squeeze,192,—,124,ЛОНГ,0.3398,-0.045209,153.06815506813928,LOSS,LOSS,-2.18,-6.77
2026-04-19T05:01:09,PROMUSDT,squeeze,190,—,128,ЛОНГ,2.198,-0.236219,32.12781569070835,LOSS,WIN,-8.65,9.32
2026-04-19T05:01:09,THETAUSDT,squeeze,189,—,159,ЛОНГ,0.21244,-0.04115,8.524545044502545,WIN,WIN,0.69,1.37
2026-04-19T05:01:09,IPUSDT,squeeze,178,—,118,ЛОНГ,0.5279,-0.112134,-4.129662218681109,TP1,TP1,-1.7,-5.0
2026-04-19T05:01:09,ENJUSDT,squeeze,166,—,121,ЛОНГ,0.059255,-0.181854,-0.9517476897153295,WIN,TP1,8.92,-0.81
2026-04-19T05:01:09,MOVRUSDT,breakout,165,—,152,ЛОНГ,1.8402,0.005,-21.44751429028866,TP1,TP1,2.14,3.79
2026-04-19T05:01:09,WLDUSDT,squeeze,162,—,117,ЛОНГ,0.2602,-0.089445,-3.162642099237592,LOSS,FLAT,-0.58,0.04
2026-04-19T05:01:09,MOVEUSDT,bos_fvg,162,—,112,ЛОНГ,0.01956,0.005,81.01446988248064,WIN,TP1,0.82,-2.66
2026-04-19T05:01:09,RIVERUSDT,short_dist,159,—,58,ШОРТ,5.963,0.011273,-3.1060523548204273,WIN,WIN,-3.96,-6.84
2026-04-19T05:01:09,ALICEUSDT,breakout,158,—,145,ЛОНГ,0.15153,-0.115811,106.70082517534287,LOSS,WIN,-4.04,2.35
2026-04-19T05:01:09,CLUSDT,short_dist,158,—,43,ШОРТ,85.451,0.305118,-10.514925765420676,FLAT,STOP,0.16,1.65
2026-04-19T05:01:09,GENIUSUSDT,squeeze,153,—,89,ЛОНГ,0.669,-0.0047209999999999995,-16.006960502284894,LOSS,STOP,-4.57,-2.12
2026-04-19T05:01:09,DYDXUSDT,breakout,153,—,145,ЛОНГ,0.14475,0.01,-1.9308219687438097,FLAT,TP1,-0.35,-7.3
2026-04-19T05:01:09,GALAUSDT,breakout,145,—,140,ЛОНГ,0.003173,0.004495,0.9388906163523848,FLAT,TP1,-0.32,0.79
2026-04-19T05:01:09,BTCUSDT,squeeze,142,—,84,ЛОНГ,75618.89,-0.000784,-9.631631291617754,FLAT,STOP,-0.35,-1.67
2026-04-19T05:01:09,1000PEPEUSDT,breakout,140,—,132,ЛОНГ,0.00375,-0.02432,-1.712947303583024,FLAT,STOP,0.03,-2.03
2026-04-19T05:01:09,SIRENUSDT,squeeze,140,—,102,ЛОНГ,0.52516,-1.5109020000000002,0.4288516860568951,TP1,TP1,23.86,36.15
2026-04-19T05:01:09,ETHUSDT,squeeze,139,—,88,ЛОНГ,2331.17,-0.00635,-4.800119515471465,FLAT,STOP,-0.39,-2.43
2026-04-19T05:01:09,BASEDUSDT,short_dist,139,—,59,ШОРТ,0.0841,0.005,-12.782145907020023,STOP,STOP,2.73,8.32
2026-04-19T05:01:09,PIEVERSEUSDT,bos_fvg,137,—,78,ЛОНГ,0.59848,0.005,23.590349945466784,LOSS,TP1,-2.55,82.81
2026-04-19T05:01:09,HIGHUSDT,bos_fvg,130,—,90,ЛОНГ,0.25716,-0.23222600000000002,21.172071120357582,LOSS,TP1,-2.05,6.09
2026-04-19T05:01:09,BIOUSDT,bos_fvg,129,—,41,ЖДАТЬ,0.02956,-0.005363,10.473616928559784,TP1,TP1,1.15,-6.09
2026-04-19T05:01:09,ZROUSDT,bos_fvg,128,—,113,ШОРТ,1.5936,-0.008463,7.334108636855332,TP1,TP1,-3.02,3.56
2026-04-19T05:01:09,DOGEUSDT,breakout,127,—,119,ЛОНГ,0.09455,-0.007444999999999999,-4.469644269125362,FLAT,TP1,0.0,-0.82
2026-04-19T05:01:09,ENAUSDT,bos_fvg,127,—,70,ЛОНГ,0.12073,0.005,-0.3100496537773291,LOSS,STOP,-0.89,-4.61
2026-04-19T05:01:09,TAOUSDT,squeeze,124,—,49,ЛОНГ,241.74,-0.013092999999999999,-3.174196595148822,LOSS,TP1,-0.72,0.16
2026-04-19T05:01:09,ZECUSDT,short_dist,123,—,83,ШОРТ,322.2,0.01,0.596768366805659,FLAT,TP1,-0.19,-4.89
2026-04-19T05:01:09,XPLUSDT,squeeze,121,—,68,ЛОНГ,0.10695,-0.015161999999999998,-3.833780435685572,LOSS,STOP,-1.95,-0.68
2026-04-19T05:01:09,ADAUSDT,squeeze,120,—,77,ЛОНГ,0.2476,-0.016019,-2.3718967783821827,LOSS,STOP,-0.53,-1.33
2026-04-19T05:01:09,TRUMPUSDT,squeeze,120,—,94,ЛОНГ,2.826,-0.000957,-5.280991058808062,FLAT,STOP,0.07,-0.46
2026-04-19T05:01:09,RAVEUSDT,bos_fvg,118,—,84,ШОРТ,1.56482,0.00125,290.97813673238994,WIN,WIN,-15.38,-65.0
2026-04-19T05:01:09,SOLUSDT,short_dist,116,—,74,ШОРТ,85.51,0.004465,-6.529494837048707,FLAT,TP1,-0.33,-1.92
2026-04-19T05:01:09,ORDIUSDT,bos_fvg,116,—,88,ШОРТ,3.879,0.005,9.780616941171898,STOP,STOP,14.87,5.88
2026-04-19T05:01:09,HYPEUSDT,short_dist,115,—,72,ШОРТ,43.58,0.0071,0.8245593619225879,WIN,TP1,-0.85,-5.67
2026-04-19T05:01:09,XRPUSDT,short_dist,115,—,95,ШОРТ,1.4299,0.004305000000000001,-5.079767106201053,WIN,TP1,-0.73,-1.79
2026-04-19T05:01:09,FARTCOINUSDT,short_dist,115,—,96,ШОРТ,0.19756,0.005,-4.283132968584183,FLAT,STOP,-0.04,-2.3
2026-04-19T05:01:09,LINKUSDT,bos_fvg,115,—,80,ШОРТ,9.219,-0.002859,-2.332771952037665,WIN,TP1,-0.71,-0.92
2026-04-19T05:01:09,DOTUSDT,short_dist,115,—,95,ШОРТ,1.2712,0.002085,-3.546525982354878,WIN,TP1,-0.85,-1.69
2026-04-19T05:01:09,BNBUSDT,breakout,114,—,106,ЛОНГ,621.62,-0.019313,-2.806624014530519,FLAT,STOP,-0.16,-0.24
2026-04-19T05:01:09,AAVEUSDT,breakout,113,—,100,ЛОНГ,94.46,0.01,-0.14024155595407378,LOSS,LOSS,-2.38,-3.49
2026-04-19T05:01:09,NEARUSDT,short_dist,110,—,89,ШОРТ,1.3506,0.007272,0.17650512688938821,WIN,STOP,-1.44,-0.34
2026-04-19T05:01:09,CRVUSDT,squeeze,106,—,69,ЛОНГ,0.226,-0.019972,-0.8687354931206155,FLAT,TP1,-0.4,-1.46
2026-04-19T05:01:09,MONUSDT,squeeze,102,—,66,ЛОНГ,0.032145,-0.002456,-5.959738350623486,FLAT,STOP,-0.07,-5.87
2026-04-19T05:01:09,XAUTUSDT,bos_fvg,101,—,86,ШОРТ,4776.27,0.005,-0.2720645304955413,FLAT,TP1,-0.15,0.0
2026-04-19T05:01:09,AVAXUSDT,bos_fvg,100,—,58,ШОРТ,9.288,-0.007768000000000001,-2.5268377074952757,WIN,TP1,-0.59,-2.26
2026-04-19T05:01:09,SUIUSDT,bos_fvg,99,—,82,ШОРТ,0.94775,0.005703,0.4086152011668637,WIN,TP1,-0.62,-1.83
2026-04-19T05:01:09,MUSDT,short_dist,99,—,69,ЛОНГ,3.4848,0.005,8.704379819700382,FLAT,TP1,0.38,-1.71
2026-04-19T05:01:09,ARBUSDT,short_dist,86,—,72,ЛОНГ,0.12747,0.01,2.846107873077881,LOSS,STOP,-1.12,-1.43
2026-04-19T05:01:09,LTCUSDT,short_dist,82,—,49,ЛОНГ,55.61,-0.002797,-3.4651821033477144,FLAT,STOP,-0.34,-2.28
2026-04-19T09:05:51,ALICEUSDT,breakout,205,—,192,ЛОНГ,0.1666,-0.714747,11.947368060378587,STOP,STOP,-4.31,-1.0
2026-04-19T09:05:51,MOVEUSDT,breakout,196,—,188,ЛОНГ,0.02044,0.004979,87.34751474985138,TP1,TP1,-0.64,-7.68
2026-04-19T09:05:51,HIGHUSDT,breakout,191,—,178,ЛОНГ,0.40209,-1.9859870000000002,33.2857193372947,STOP,STOP,-18.91,-13.14
2026-04-19T09:05:51,BLURUSDT,squeeze,183,—,132,ЛОНГ,0.030748,-0.480503,27.92878602984915,LOSS,TP1,-1.58,-0.91
2026-04-19T09:05:51,PROMUSDT,squeeze,175,—,84,ЛОНГ,2.1987,-0.278368,49.33348777417414,LOSS,WIN,-0.96,4.79
2026-04-19T09:05:51,BASEDUSDT,short_dist,174,—,102,ШОРТ,0.0886,0.005,-11.937253571750274,LOSS,STOP,1.47,14.56
2026-04-19T09:05:51,DYDXUSDT,breakout,168,—,160,ЛОНГ,0.14697,0.01,-3.189898819341845,WIN,TP1,5.09,-10.09
2026-04-19T09:05:51,ENJUSDT,breakout,161,—,140,ЛОНГ,0.065079,-1.972283,15.941314252279776,WIN,STOP,4.61,-11.47
2026-04-19T09:05:51,API3USDT,squeeze,157,—,107,ЛОНГ,0.3347,-0.049392,127.28687393321576,WIN,LOSS,1.2,-5.41
2026-04-19T09:05:51,ETHUSDT,squeeze,155,—,104,ЛОНГ,2316.22,-0.003645,-5.5033383014200865,FLAT,STOP,-0.34,-2.02
2026-04-19T09:05:51,RIVERUSDT,short_dist,149,—,36,ШОРТ,5.76,0.005,-0.5230992908923237,FLAT,WIN,0.0,-8.12
2026-04-19T09:05:51,CLUSDT,short_dist,149,—,11,ШОРТ,85.852,0.6567609999999999,-15.204096690899508,FLAT,STOP,0.04,1.78
2026-04-19T09:05:51,XPLUSDT,squeeze,148,—,111,ЛОНГ,0.10522,0.0033259999999999995,-6.305766581717001,FLAT,TP1,0.05,-0.51
2026-04-19T09:05:51,REQUSDT,squeeze,148,—,122,ЛОНГ,0.11733,-0.725399,86.1764305391166,LOSS,STOP,-6.11,-25.29
2026-04-19T09:05:51,BIOUSDT,squeeze,146,—,107,ЛОНГ,0.03147,-0.150858,10.813938748073472,LOSS,STOP,-4.0,-14.49
2026-04-19T09:05:51,AVAXUSDT,squeeze,142,—,76,ЛОНГ,9.196,-0.012285,-0.9793459462674381,FLAT,STOP,-0.38,-1.51
2026-04-19T09:05:51,ARBUSDT,short_dist,139,—,93,ШОРТ,0.1252,0.004155,3.015096422408942,FLAT,STOP,-0.06,-0.72
2026-04-19T09:05:51,FARTCOINUSDT,short_dist,138,—,70,ШОРТ,0.19878,0.005,-4.375719739103957,FLAT,STOP,0.11,-2.89
2026-04-19T09:05:51,ORDIUSDT,breakout,137,—,132,ЛОНГ,4.488,0.005,9.950588955061885,FLAT,WIN,-0.04,3.05
2026-04-19T09:05:51,EDGEUSDT,breakout,136,—,123,ЛОНГ,1.1788,0.005,-6.310731367953074,WIN,TP1,0.74,14.72
2026-04-19T09:05:51,DOGEUSDT,short_dist,133,—,93,ШОРТ,0.09391,0.00046199999999999995,-6.7717610118203435,FLAT,STOP,-0.3,-0.04
2026-04-19T09:05:51,WLDUSDT,squeeze,129,—,88,ЛОНГ,0.26,-0.054295,-2.9336671745073466,FLAT,TP1,0.38,-0.19
2026-04-19T09:05:51,SOLUSDT,breakout,127,—,114,ЛОНГ,84.76,-0.012209,-2.360147869329195,FLAT,TP1,-0.21,-1.07
2026-04-19T09:05:51,BTCUSDT,squeeze,127,—,37,ЛОНГ,75190.07,-0.002972,-9.272930567656694,FLAT,TP1,-0.25,-1.23
2026-04-19T09:05:51,DOTUSDT,short_dist,126,—,101,ШОРТ,1.2575,0.01,-5.8808138619212755,FLAT,STOP,-0.14,-0.34
2026-04-19T09:05:51,XRPUSDT,bos_fvg,123,—,26,ШОРТ,1.4224,0.0064919999999999995,-3.284863656939612,FLAT,TP1,-0.2,-1.49
2026-04-19T09:05:51,HYPEUSDT,short_dist,123,—,61,ШОРТ,43.223,0.01,0.3388518676660276,WIN,TP1,-0.56,-5.2
2026-04-19T09:05:51,ZROUSDT,bos_fvg,120,—,58,ШОРТ,1.6273,0.002584,10.283326424605113,WIN,STOP,-3.92,-1.05
2026-04-19T09:05:51,ADAUSDT,squeeze,119,—,87,ЛОНГ,0.2454,0.009032,-3.2209110865888535,FLAT,TP1,-0.12,-0.57
2026-04-19T09:05:51,TAOUSDT,short_dist,118,—,74,ШОРТ,244.6,0.005,-2.3391486804205734,FLAT,STOP,0.11,-1.37
2026-04-19T09:05:51,PIEVERSEUSDT,bos_fvg,118,—,105,ЛОНГ,0.60507,0.005,15.250390899882296,WIN,TP1,5.23,121.66
2026-04-19T09:05:51,ZECUSDT,short_dist,116,—,45,ШОРТ,323.05,0.01,3.165022643987831,FLAT,TP1,0.23,-5.13
2026-04-19T09:05:51,ENAUSDT,breakout,116,—,103,ЛОНГ,0.11776,0.005,-2.5824140373422306,FLAT,STOP,-0.33,-2.78
2026-04-19T09:05:51,MUSDT,breakout,116,—,111,ЛОНГ,3.4632,0.005,7.5448863474244625,FLAT,TP1,0.49,4.47
2026-04-19T09:05:51,MONUSDT,short_dist,115,—,95,ШОРТ,0.032107,0.01,-0.8816792903916378,WIN,TP1,-0.71,-6.7
2026-04-19T09:05:51,BNBUSDT,squeeze,114,—,81,ЛОНГ,621.1,-0.00176,-1.404833371432797,FLAT,STOP,-0.27,-0.34
2026-04-19T09:05:51,AAVEUSDT,bos_fvg,112,—,82,ШОРТ,91.81,-0.021524,17.380633471773066,LOSS,FLAT,0.95,-0.4
2026-04-19T09:05:51,RAVEUSDT,bos_fvg,111,—,88,ШОРТ,1.24737,0.304224,334.0764046603763,FLAT,WIN,0.43,-55.87
2026-04-19T09:05:51,1000PEPEUSDT,short_dist,111,—,40,ШОРТ,0.0037377,0.007132,-4.0943195027779895,WIN,TP1,-0.69,-1.09
2026-04-19T09:05:51,XAUTUSDT,bos_fvg,111,—,45,ШОРТ,4778.68,0.005,-0.7216064633154889,FLAT,TP1,-0.13,-0.21
2026-04-19T09:05:51,GENIUSUSDT,squeeze,110,—,60,ЛОНГ,0.6106,-0.050384,-6.177709969441015,LOSS,STOP,-5.29,2.16
2026-04-19T09:05:51,LTCUSDT,short_dist,110,—,67,ЖДАТЬ,55.1,0.01,-4.377640715122953,TP1,TP1,-0.29,-0.91
2026-04-19T09:05:51,TRUMPUSDT,short_dist,110,—,72,ШОРТ,2.831,-0.012125,-3.432346359433465,FLAT,FLAT,-0.32,-0.21
2026-04-19T09:05:51,CRVUSDT,breakout,109,—,101,ЛОНГ,0.226,-0.009073,-4.4355914755371595,FLAT,TP1,-0.27,-0.97
2026-04-19T09:05:51,SIRENUSDT,bos_fvg,107,—,54,ШОРТ,0.64935,-1.0962939999999999,0.14631467513480334,WIN,LOSS,-1.18,8.62
2026-04-19T09:05:51,LINKUSDT,squeeze,106,—,90,ЛОНГ,9.167,-0.006337,-2.3826486224525323,FLAT,TP1,-0.47,-0.37
2026-04-19T09:05:51,SUIUSDT,bos_fvg,103,—,94,ШОРТ,0.94405,-0.007625,-4.019252560837419,FLAT,TP1,-0.38,-1.41
2026-04-19T09:05:51,NEARUSDT,short_dist,103,—,77,ШОРТ,1.3348,0.007622,-1.6116761332843343,FLAT,STOP,-0.16,0.67
2026-04-19T09:05:51,TONUSDT,short_dist,101,—,48,ШОРТ,1.2909,-0.002167,-2.655187052515642,FLAT,FLAT,-0.24,-0.12
2026-04-19T09:05:51,IPUSDT,breakout,98,—,98,ЛОНГ,0.5179,0.005,0.4316434251644144,FLAT,STOP,0.0,-3.11
2026-04-19T12:01:53,CLUSDT,short_dist,199,—,23,ШОРТ,85.343,0.274143,-10.235204874201377,FLAT,STOP,0.18,2.64
2026-04-19T12:01:53,ALICEUSDT,squeeze,196,—,180,ЛОНГ,0.1629,-0.144939,-1.9264273975398636,FLAT,STOP,0.06,-0.06
2026-04-19T12:01:53,MOVEUSDT,squeeze,191,—,132,ЛОНГ,0.02079,-0.63259,77.10486189736234,LOSS,LOSS,-1.3,-9.28
2026-04-19T12:01:53,API3USDT,squeeze,177,—,154,ЛОНГ,0.3372,-0.175705,71.12459900611931,FLAT,LOSS,0.09,-5.99
2026-04-19T12:01:53,HIGHUSDT,breakout,172,—,159,ЛОНГ,0.32475,-0.9441980000000001,3.8156402359440857,LOSS,WIN,-3.74,2.24
2026-04-19T12:01:53,BLURUSDT,breakout,171,—,150,ЛОНГ,0.032126,-0.8,50.99868366336735,LOSS,TP1,-3.91,-5.88
2026-04-19T12:01:53,GENIUSUSDT,breakout,164,—,151,ЛОНГ,0.6126,-0.985036,27.10975640369196,STOP,STOP,-0.87,3.28
2026-04-19T12:01:53,WLDUSDT,squeeze,161,—,117,ЛОНГ,0.2641,-0.083316,-1.08980262823117,WIN,STOP,1.44,-0.91
2026-04-19T12:01:53,ENJUSDT,breakout,159,—,138,ЛОНГ,0.067707,-2.226622,33.69943830199003,LOSS,STOP,-2.83,-13.3
2026-04-19T12:01:53,TAOUSDT,breakout,159,—,154,ЛОНГ,248.67,-0.112773,2.398329175122127,STOP,STOP,-0.23,-2.04
2026-04-19T12:01:53,BOMEUSDT,bos_fvg,157,—,114,ЛОНГ,0.0005722,0.005,84.70241855264729,WIN,TP1,4.95,5.1
2026-04-19T12:01:53,ARKMUSDT,bos_fvg,157,—,122,ЛОНГ,0.13732,-0.144035,23.180678879911042,WIN,LOSS,0.76,-3.79
2026-04-19T12:01:53,1000PEPEUSDT,squeeze,155,—,100,ЛОНГ,0.003742,-0.005563,-3.7776840179296114,WIN,STOP,0.77,0.8
2026-04-19T12:01:53,PROMUSDT,squeeze,152,—,131,ЛОНГ,2.276,0.005,56.78583666088796,LOSS,WIN,-2.79,5.69
2026-04-19T12:01:53,ADAUSDT,short_dist,151,—,94,ШОРТ,0.247,0.002218,-5.091425335430868,LOSS,TP1,0.53,-0.28
2026-04-19T12:01:53,DOGEUSDT,squeeze,148,—,134,ЛОНГ,0.09445,-0.005306,-1.1253987202602924,FLAT,TP1,0.36,-0.04
2026-04-19T12:01:53,ZROUSDT,bos_fvg,148,—,69,ШОРТ,1.656,-0.015372000000000002,7.1748905189269365,LOSS,WIN,5.65,-5.27
2026-04-19T12:01:53,FARTCOINUSDT,short_dist,143,—,101,ШОРТ,0.20575,0.005,-6.408965361620325,LOSS,TP1,0.56,-4.66
2026-04-19T12:01:53,REQUSDT,bos_fvg,143,—,124,ЛОНГ,0.11314,-0.5389660000000001,82.71931311409529,LOSS,LOSS,-7.69,-23.42
2026-04-19T12:01:53,BTCUSDT,squeeze,142,—,72,ЛОНГ,75543.01,0.002217,-8.639036245171496,STOP,STOP,0.24,-0.73
2026-04-19T12:01:53,ETHUSDT,squeeze,142,—,84,ЛОНГ,2327.89,-0.003936,-3.7171943228532274,FLAT,STOP,0.29,-1.11
2026-04-19T12:01:53,EDGEUSDT,short_dist,142,—,103,ШОРТ,1.2267,0.050118,-5.416106084911643,LOSS,STOP,1.59,11.81
2026-04-19T12:01:53,CRVUSDT,bos_fvg,140,—,111,ЖДАТЬ,0.2293,-0.031239,0.37554049180665816,TP1,TP1,0.92,0.0
2026-04-19T12:01:53,HYPEUSDT,bos_fvg,136,—,106,ШОРТ,43.355,0.002673,0.0040988825179182455,FLAT,TP1,0.47,-5.63
2026-04-19T12:01:53,XPLUSDT,short_dist,136,—,53,ШОРТ,0.10704,0.005,-7.177900873396472,LOSS,STOP,1.53,-1.8
2026-04-19T12:01:53,BASEDUSDT,breakout,136,—,128,ЛОНГ,0.0849,0.005,-6.27334912267685,WIN,TP1,0.71,30.51
2026-04-19T12:01:53,RAVEUSDT,squeeze,135,—,135,ЛОНГ,1.24924,-0.631464,294.0571961664748,LOSS,STOP,-1.28,-44.75
2026-04-19T12:01:53,IPUSDT,squeeze,135,—,105,ЛОНГ,0.5237,0.002762,4.79004251600249,LOSS,STOP,-0.61,-3.38
2026-04-19T12:01:53,PIEVERSEUSDT,bos_fvg,134,—,108,ЛОНГ,0.61984,0.005,16.15573432090485,FLAT,TP1,0.01,66.78
2026-04-19T12:01:53,BNBUSDT,squeeze,134,—,64,ЛОНГ,621.96,-0.002049,-0.3175987716347891,FLAT,STOP,0.3,0.46
2026-04-19T12:01:53,ORDIUSDT,short_dist,132,—,51,ШОРТ,4.291,0.005,13.859312173078319,FLAT,STOP,0.19,6.01
2026-04-19T12:01:53,ZECUSDT,bos_fvg,131,—,116,ЛОНГ,332.24,0.00055,0.5642239318529091,STOP,STOP,1.41,-6.84
2026-04-19T12:01:53,ENAUSDT,bos_fvg,130,—,106,ЛОНГ,0.12103,-0.050436999999999996,-5.469028117523373,STOP,STOP,0.83,-4.91
2026-04-19T12:01:53,LINKUSDT,short_dist,129,—,43,ШОРТ,9.213,0.004311,-1.5279105883766144,LOSS,TP1,0.73,-0.13
2026-04-19T12:01:53,DYDXUSDT,bos_fvg,129,—,76,ЛОНГ,0.1507,-0.000463,4.118583776016239,LOSS,STOP,-2.35,-10.92
2026-04-19T12:01:53,DOTUSDT,short_dist,127,—,43,ЖДАТЬ,1.2745,0.01,-5.812392886383993,TP1,TP1,0.11,-1.43
2026-04-19T12:01:53,RIVERUSDT,short_dist,125,—,76,ШОРТ,5.743,0.005,2.403712469162863,WIN,TP1,-2.39,-18.16
2026-04-19T12:01:53,AVAXUSDT,short_dist,125,—,75,ШОРТ,9.241,0.004631000000000001,-0.3998528095201029,FLAT,TP1,0.45,-0.52
2026-04-19T12:01:53,SUIUSDT,short_dist,124,—,60,ШОРТ,0.95331,-0.011199,-6.799600034702499,LOSS,TP1,0.52,-1.19
2026-04-19T12:01:53,MUSDT,short_dist,122,—,87,ШОРТ,3.0132,0.302193,12.848513116265876,STOP,STOP,12.8,15.29
2026-04-19T12:01:53,AAVEUSDT,bos_fvg,120,—,96,ШОРТ,90.71,-0.018486,21.6077726163105,LOSS,LOSS,2.88,0.98
2026-04-19T12:01:53,SOLUSDT,squeeze,119,—,72,ЛОНГ,85.53,-0.021869,-3.2621664610209153,STOP,STOP,0.76,-0.75
2026-04-19T12:01:53,MONUSDT,bos_fvg,119,—,53,ШОРТ,0.032299,0.01,-2.7051229856769377,FLAT,TP1,0.47,-5.14
2026-04-19T12:01:53,NEARUSDT,bos_fvg,115,—,69,ШОРТ,1.3591,0.01,-4.6550150171319835,LOSS,TP1,0.63,-0.91
2026-04-19T12:01:53,ARBUSDT,short_dist,113,—,101,ШОРТ,0.1262,0.01,2.524585454059335,FLAT,TP1,0.48,0.34
2026-04-19T12:01:53,BIOUSDT,breakout,111,—,103,ЛОНГ,0.03017,0.005,5.13179347923666,FLAT,STOP,0.07,-10.97
2026-04-19T12:01:53,XRPUSDT,short_dist,106,—,36,ШОРТ,1.43,0.004674,-3.396828252369232,FLAT,TP1,0.34,-1.13
2026-04-19T12:01:53,SIRENUSDT,short_dist,105,—,50,ШОРТ,0.65145,0.005,0.5430173023465734,FLAT,LOSS,0.16,8.01
2026-04-19T12:01:53,LTCUSDT,short_dist,102,—,85,ЖДАТЬ,55.15,0.0021100000000000003,-3.8388458904392215,TP1,TP1,0.44,-0.36
2026-04-19T12:01:53,XAUTUSDT,breakout,95,—,82,ЛОНГ,4775.92,0.003408,-0.6913516421210164,FLAT,STOP,0.12,-0.07
