window_id,symbol,start_ms,label,split,pump_type,pct_chg,vol_ratio_1h,vol_ratio_4h,vol_spike_count,cvd_div_1h,price_vs_cvd,price_vs_high_7d,hour_of_day,btc_trend_1h,oi_chg_1h,oi_chg_4h,oi_oi_btc_corr,funding_last,funding_trend_3,liq_long_1h,liq_short_1h,liq_ratio,catalyst_hit_liq_sweep,catalyst_hit_macro_extreme,catalyst_hit_stablecoin_inflow,catalyst_hit_news_signal,catalyst_hit_token_unlock
c_4791,ONDOUSDT,1727373600000,0,train,control,,3.548435277205932,3.562014154139241,4,-0.05326001016597501,1,0.9849033816425121,18,-0.0031632051566674356,0.018508943635202887,0.03389284959934601,-0.049778183177238776,5.025e-05,2.499999999999993e-07,0.0,0.0,0.5,0,0,0,0,0
c_4792,ONDOUSDT,1736776800000,0,train,control,,2.185752243557809,2.508278669714899,4,0.13631333525568698,0,0.7133909557810347,14,0.00414710424753,0.0036337801907135514,0.018326896220702073,0.14189461432233336,-0.00019362,0.00010489999999999997,0.0,0.0,0.5,0,0,0,0,0
c_4793,ONDOUSDT,1750032000000,0,train,control,,0.45755921314291964,0.7090345281621234,0,0.05024586443513515,0,0.8603716179506682,0,0.003084304643755685,-0.0035783985117592816,0.024943592522405442,0.03215599771086142,1.05e-05,3.136e-05,0.0,0.0,0.5,0,0,0,0,0
c_4794,ONDOUSDT,1761868800000,0,train,control,,0.8896059653267979,1.1204804281198253,1,0.10589599272335298,0,0.8830019243104554,0,0.0037530583995542587,-0.0018988841208713845,-0.0019073278681809296,-0.00768535313753143,-0.00013487,3.325000000000002e-05,0.0,0.0,0.5,0,0,0,0,0
c_4795,ONDOUSDT,1714608000000,0,train,control,,,,0,-0.012791445781772945,1,0.9730243161094225,0,0.007772490878514378,-0.00031535266851114653,0.013787085014963823,,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4796,ONDOUSDT,1725750000000,0,train,control,,0.461262201785979,0.5020079440352965,0,-0.28523667798551355,0,0.9044908285895003,23,0.00046191432880511585,0.005682692087675994,-0.009457192252020878,-0.0839213222283038,1.94e-06,0.00011232,0.0,0.0,0.5,0,0,0,0,0
c_4797,ONDOUSDT,1739995200000,0,train,control,,0.48190898348608535,0.4688505842153976,0,-0.019939995249438403,1,0.851783821971035,20,0.005488576358027858,-0.0008621822992444766,-0.0035993114799498837,-0.0032409753948804687,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4798,ONDOUSDT,1751824800000,0,train,control,,0.48925716482150217,0.8724700940431671,0,0.0684266177327392,0,0.9781461019030079,18,0.0006829621622416868,-0.0009359698168353966,0.012485197777562755,0.021757203743386924,2.994e-05,7.116e-05,0.0,0.0,0.5,0,0,0,0,0
c_4799,ONDOUSDT,1761742800000,0,train,control,,0.40509639350239,0.5661209354830806,0,-0.05350815458567394,1,0.9477870429762669,13,0.00015917300779505592,-0.005257234821291971,-0.012668620644676465,0.009804235244483851,5e-05,5.4130000000000005e-05,0.0,0.0,0.5,0,0,0,0,0
p_960,OPGUSDT,1779368400000,1,test,main,27.2077,0.518126975471457,0.5932532515126638,0,-0.12710517356815543,0,0.8119484046164291,13,0.0011223810029887713,0.003910285029523474,-0.03491940992334636,0.030974063220798764,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
p_961,OPGUSDT,1779426000000,1,test,main,16.6135,2.6760513640810704,7.226437549480052,4,0.02526558715710462,1,0.8415156507413509,5,-0.0015448932338565195,0.030111255670140533,0.22713107489230505,0.006801694482737493,-0.00014388,-0.00019388,0.0,0.0,0.5,0,0,0,0,0
p_962,OPGUSDT,1777201200000,1,test,fast,11.0124,,,0,-0.06982555558456197,1,0.5987783928230578,11,-0.0001333815558959615,0.021227759987565646,-0.03761451632950761,,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
p_963,OPGUSDT,1779408000000,1,test,fast,23.3687,0.40685344551623237,0.3735261213975728,0,0.35343258380279424,0,0.8455532926001358,0,-4.382030581429381e-05,-0.00048143746920915626,0.0014347057395199697,0.03731061409295558,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
p_964,OPGUSDT,1779429600000,1,test,fast,15.7832,4.548210140072013,6.843598921184499,4,-0.07957280547251747,0,0.827018121911038,6,-0.002188871668219029,0.0014754659569705378,-0.02788474716975958,0.007107203172478711,-0.00014388,-0.00019388,0.0,0.0,0.5,0,0,0,0,0
c_4800,OPGUSDT,1776970800000,0,test,control,,,,0,-0.013669705428576982,1,0.6484061843863332,19,-0.0010744358889895414,-0.006006910318312042,-0.06355647600775922,,5e-05,-5.131e-05,0.0,0.0,0.5,0,0,0,0,0
c_4801,OPGUSDT,1777737600000,0,test,control,,0.3627115297064603,0.4008036083038628,0,-0.053683565263620926,1,0.6805782869612658,16,0.0008790406846567051,0.006212874461342934,-0.027050645008409358,0.040681450831490835,5e-05,0.00026768,0.0,0.0,0.5,0,0,0,0,0
c_4802,OPGUSDT,1778464800000,0,test,control,,3.1727188059755673,1.359979433321649,1,0.020549765958954736,0,0.9911364355808799,2,0.0004040265110160982,0.058195805040592845,0.041355988857047735,0.12430887320465167,0.00039837,-0.00014267999999999996,0.0,0.0,0.5,0,0,0,0,0
c_4803,OPGUSDT,1778871600000,0,test,control,,0.34298400193410905,0.46840306513371727,0,-0.10444012657976337,1,0.7496373658253555,19,-0.0024033105004149296,-0.0012134342693870047,0.008048921070247916,0.03918879353681284,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4804,OPGUSDT,1779836400000,0,test,control,,1.5771510057469829,1.7396810236336637,1,-0.11894404215917102,0,0.6991762767710049,23,-0.0017715912685858138,-0.009330830522166432,-0.012017558619033952,0.008481596872260633,5e-05,0.00015329,0.0,0.0,0.5,0,0,0,0,0
c_4805,OPGUSDT,1776999600000,0,test,control,,,,0,-0.05076500249189196,0,0.6291276961252147,3,-0.003775684286951932,-0.0156728469187349,0.033828965135805716,,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4806,OPGUSDT,1777759200000,0,test,control,,0.27395069403624395,0.2876987031029616,0,0.060482777708727585,0,0.7045826513911619,22,0.0035018720860242126,-0.0010370182815802567,-0.01245216755357269,0.0452002974815254,5e-05,0.0,0.0,479.159,0.0,0,0,0,0,0
c_4807,OPGUSDT,1778349600000,0,test,control,,0.4435779920260204,0.447838513091314,0,-0.030780162968874737,0,0.8467271548930654,18,0.0023567782506226306,0.006831556364619705,0.004072800863316305,0.07805789959540715,0.00034752,3.6899999999999975e-05,0.0,0.0,0.5,0,0,0,0,0
c_4808,OPGUSDT,1778857200000,0,test,control,,1.0751694621432988,0.917934720700223,0,-0.031949373906996696,0,0.7420945749927473,15,0.0049893430274947715,0.0005426191157067467,-0.016623362777416727,0.025591615496942215,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4809,OPGUSDT,1779836400000,0,test,control,,1.5771510057469829,1.7396810236336637,1,-0.11894404215917102,0,0.6991762767710049,23,-0.0017715912685858138,-0.009330830522166432,-0.012017558619033952,0.008481596872260633,5e-05,0.00015329,0.0,0.0,0.5,0,0,0,0,0
c_4810,OPGUSDT,1776956400000,0,test,control,,,,0,-0.04427941311288878,0,0.722466119488452,15,0.00833820513713974,-0.02987069506776597,0.05681702768126278,,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4811,OPGUSDT,1777795200000,0,test,control,,1.3416129617275394,0.955906882112531,0,0.048671509435986006,0,0.7637752318603384,8,0.0008639088039464507,0.01288462920695644,-0.005447888269274879,0.05331705618867118,5e-05,0.0,70.5282,0.0,1.0,0,0,0,0,0
c_4812,OPGUSDT,1778266800000,0,test,control,,0.3404109129663538,0.704619801117973,0,-0.0381936145415909,1,0.8188593648736228,19,0.00017368378305763653,0.002658434323027939,-0.0024491526054596004,0.08172489088863033,0.00041322,0.00016413000000000002,0.0,0.0,0.5,0,0,0,0,0
c_4813,OPGUSDT,1778871600000,0,test,control,,0.34298400193410905,0.46840306513371727,0,-0.10444012657976337,1,0.7496373658253555,19,-0.0024033105004149296,-0.0012134342693870047,0.008048921070247916,0.03918879353681284,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4814,OPGUSDT,1779746400000,0,test,control,,1.022104178786711,0.722767763996043,0,-0.2480660203741858,0,0.6975288303130148,22,0.0012570604463536291,-0.007551064978031322,0.004014614372859375,0.019391922433141084,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4815,OPGUSDT,1776956400000,0,test,control,,,,0,-0.04427941311288878,0,0.722466119488452,15,0.00833820513713974,-0.02987069506776597,0.05681702768126278,,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4816,OPGUSDT,1777935600000,0,test,control,,0.1978591894001282,0.3061601386204589,0,0.058693735121626775,0,0.9105970615817442,23,-0.0023062471873133965,0.0038294071735481628,0.015738130664141755,0.0175229986846491,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4817,OPGUSDT,1778353200000,0,test,control,,0.4509391354869255,0.466848994917702,0,0.03182144330967503,0,0.8732987686325341,19,0.0012270014610108934,-0.010727147814254026,-0.0020572521791305805,0.08212028487566109,0.00034752,3.6899999999999975e-05,0.0,0.0,0.5,0,0,0,0,0
c_4818,OPGUSDT,1778842800000,0,test,control,,1.1727061364521565,1.1733874297317208,0,-0.05530561994699335,0,0.7734261676820423,11,0.002738353606845547,-0.011603316569163444,-0.0629619344081758,0.02630785996116996,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4819,OPGUSDT,1779836400000,0,test,control,,1.5771510057469829,1.7396810236336637,1,-0.11894404215917102,0,0.6991762767710049,23,-0.0017715912685858138,-0.009330830522166432,-0.012017558619033952,0.008481596872260633,5e-05,0.00015329,0.0,0.0,0.5,0,0,0,0,0
c_4820,OPGUSDT,1776956400000,0,test,control,,,,0,-0.04427941311288878,0,0.722466119488452,15,0.00833820513713974,-0.02987069506776597,0.05681702768126278,,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4821,OPGUSDT,1777852800000,0,test,control,,0.7951321355732502,0.6696059070598094,0,0.03803698412603468,0,0.9130978430759613,0,-0.007738048606671024,0.014959516474446998,0.006090521193314056,0.027241565984962024,5e-05,0.0,1318.832,0.0,1.0,0,0,0,0,0
c_4822,OPGUSDT,1778299200000,0,test,control,,1.2155064186062454,0.8555934639906763,0,-0.08974354388602765,0,0.8305249513933894,4,-0.0004802237394747804,0.022173877264582947,0.0055938344129310355,0.0975099161796717,0.00022939,-5.518e-05,0.0,0.0,0.5,0,0,0,0,0
c_4823,OPGUSDT,1778932800000,0,test,control,,0.48925946411464344,0.7601101481031232,0,0.0034774396160919445,0,0.7087322309254424,12,0.001345948553714692,-0.001875479380722807,-0.0003212621957934828,0.03951550858602568,5e-05,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4824,OPGUSDT,1779836400000,0,test,control,,1.5771510057469829,1.7396810236336637,1,-0.11894404215917102,0,0.6991762767710049,23,-0.0017715912685858138,-0.009330830522166432,-0.012017558619033952,0.008481596872260633,5e-05,0.00015329,0.0,0.0,0.5,0,0,0,0,0
p_965,PENDLEUSDT,1716152400000,1,train,main,26.5691,1.1537932306907082,0.9028724473696462,0,0.13387267141898396,0,0.9390939034733043,21,0.0019862763605842447,-0.005315165850373681,-0.01237352447585774,0.04843924802645027,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
p_966,PENDLEUSDT,1718733600000,1,train,main,21.9164,2.7523254817007996,2.6340159928666558,2,-0.021448717283861655,0,0.8402260869565217,18,-0.00131588509895434,0.00031037393152153137,-0.012273255009635279,0.15955919701356883,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
p_967,PENDLEUSDT,1722852000000,1,train,main,44.5766,3.10907810665411,6.452178942301917,4,-0.028291783983329294,0,0.47452902729719343,10,-0.0017049861837325389,0.010864811202210452,-0.0016102685873150076,-0.009316339846453615,8.491e-05,3.9e-06,0.0,0.0,0.5,0,0,0,0,0
p_968,PENDLEUSDT,1723957200000,1,train,main,15.5571,0.6044585169526949,0.9096260584237995,0,-0.08520228600328196,0,0.8988241728192506,5,0.002038493639191709,0.00024999759947435347,-0.015237240570879116,-0.05092096102765177,-0.00013483,3.042999999999999e-05,0.0,0.0,0.5,0,0,0,0,0
p_969,PENDLEUSDT,1726891200000,1,train,main,26.8845,0.5378938943621223,0.8430231586876592,0,-0.04119802942860152,0,0.9272804479949043,4,-0.00034983327264256106,-0.005331109781909746,-0.03934026092939119,0.00664350308189892,9.02e-05,-3.4599999999999974e-06,0.0,0.0,0.5,0,0,0,0,0
p_970,PENDLEUSDT,1731268800000,1,train,main,18.6302,2.6369301833741834,1.6121117541457977,1,-0.047387270323402314,0,0.9530462867072721,20,-0.010397882721209359,0.03036628223119032,0.023442330937082513,0.1956596952981623,0.00038055,5.6210000000000006e-05,0.0,0.0,0.5,0,1,0,0,0
p_971,PENDLEUSDT,1738548000000,1,train,main,39.9611,14.096283996276448,9.608840289833195,4,-0.050495371349746854,0,0.5647650338510554,2,-0.031682088558911886,-0.03065656156376888,-0.06714114791752475,0.1228941270847983,-9.613e-05,-0.00018421,0.0,0.0,0.5,0,0,0,0,0
p_972,PENDLEUSDT,1738882800000,1,train,main,23.9225,1.5485833611105664,2.1046891237426717,2,0.044330236702370934,1,0.7271505376344087,23,0.0014775780119859476,0.001433840180668908,0.012082786828662156,0.051646017522041024,-0.00013269,4.7719999999999984e-05,0.0,0.0,0.5,0,0,1,0,0
p_973,PENDLEUSDT,1743681600000,1,train,main,19.7948,3.0346877117396165,2.8889907756183053,4,-0.06231162318566956,0,0.8204237998323956,12,-0.0015315169110000442,0.011337056411070938,-0.0300295833539921,0.010464220398141644,7.364e-05,0.00014878,0.0,0.0,0.5,0,0,0,0,0
p_974,PENDLEUSDT,1744005600000,1,train,main,21.7204,1.1066283328300783,1.9739959134450622,1,0.030596088104522565,1,0.7554172153717227,6,-0.0005717263146131947,0.007358542145121998,0.008065418117287842,-0.01204664057526979,0.0001,0.00020977000000000002,0.0,0.0,0.5,0,1,0,0,0
p_975,PENDLEUSDT,1744153200000,1,train,main,26.5771,2.0202147064475997,2.339998095019741,3,-0.0128480594907422,0,0.8230875134682151,23,-0.004922497265639622,0.04529032736524743,0.0505221576592201,-0.017667515849758564,0.0001,9.609000000000001e-05,0.0,0.0,0.5,0,1,0,0,0
p_976,PENDLEUSDT,1754539200000,1,train,main,29.7815,0.3042084651950717,0.44364023219612664,0,0.08028984084798833,0,0.8766301969365425,4,-5.5891681920387356e-05,-0.0010725029055855609,-0.005099174735465947,0.0993634526449056,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
p_977,PENDLEUSDT,1776344400000,1,test,main,20.626,2.870257554293462,2.314523512582967,2,0.06494654876407134,0,0.9984076433121019,13,0.0006614928000601505,0.00843117742539086,0.00627357877514105,-0.02414191885287715,0.0001,-0.00019572000000000003,0.0,0.0,0.5,0,1,0,0,0
p_978,PENDLEUSDT,1777539600000,1,test,main,21.8077,1.0909956427890315,0.9676110017717441,0,-0.1008304864318447,0,0.8953771289537714,9,-0.0013687132125485139,-0.006340446846824354,-0.01593584247129188,0.15823734804872508,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
p_979,PENDLEUSDT,1777852800000,1,test,main,20.1795,1.2321662231353268,1.143916433070518,1,-0.18699053686307535,0,0.9696340196737336,0,-0.007738048606671024,-0.004499155735007476,-0.005167240331804929,0.17867911737253747,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
p_980,PENDLEUSDT,1722920400000,1,train,fast,11.6653,1.1944606654346348,2.1147193749613558,1,0.10199959556692244,0,0.5792187190164585,5,-0.003021310936210952,-0.003236980956249832,-0.04725398706827217,-0.02097933653958741,8.38e-05,-1.1099999999999945e-06,0.0,0.0,0.5,0,1,0,0,0
p_981,PENDLEUSDT,1726959600000,1,train,fast,17.0284,0.7443991806058129,0.5231917819036515,0,-0.08085675676764804,1,0.9586772472730168,23,0.0020152627214451197,-0.011573659501880499,-0.047548828379793365,0.00914193828619952,0.0001,9.800000000000008e-06,0.0,0.0,0.5,0,0,0,0,0
p_982,PENDLEUSDT,1738587600000,1,train,fast,14.7753,5.157295195873238,3.5206707927815626,4,0.010601822669876939,0,0.6537236160892075,13,-0.0035741784017805983,0.09398312611936974,0.06708713919460339,0.10677557536489071,-0.00011232,-0.00021232,0.0,0.0,0.5,0,0,0,0,0
p_983,PENDLEUSDT,1744214400000,1,train,fast,11.0687,3.281313525415136,4.432490552471268,4,0.019403840259901797,0,0.8962648150365138,16,0.005152150459971718,0.024004186147797597,0.018853975285928012,0.024609921115401417,4.245e-05,-5.755e-05,0.0,0.0,0.5,0,1,0,0,0
c_4825,PENDLEUSDT,1714608000000,0,train,control,,,,0,0.02289589139268425,0,0.9670107265735681,0,0.007772490878514378,0.0032342453877215057,-0.01093891473882267,,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4826,PENDLEUSDT,1726088400000,0,train,control,,0.7564855115668973,1.7675974093727642,1,0.06198957992430512,0,0.9821488104258221,21,-0.0019266550731486382,-0.0006882327258962618,0.08343032377597173,0.04564802908135646,1.691e-05,-8.309e-05,0.0,0.0,0.5,0,0,0,0,0
c_4827,PENDLEUSDT,1737900000000,0,train,control,,0.8881611621998784,2.2520592550184277,1,-0.1565151642020849,1,0.9117604686899732,14,0.0005512411031307529,0.005799319541730561,0.00518495210264248,-0.0608190327242897,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4828,PENDLEUSDT,1751702400000,0,train,control,,0.3241902491664922,0.3396853681856984,0,0.03265444775825904,1,0.9007287926692031,8,-0.002098347932143307,0.002486720085995637,0.002075130025656329,-0.12482159354135558,3.54e-06,3.5839999999999996e-05,0.0,0.0,0.5,0,0,0,0,0
c_4829,PENDLEUSDT,1760238000000,0,train,control,,1.9338883084918133,1.7157966225617414,1,-0.05292491831123897,1,0.6412323193179618,3,0.0013063024545022066,0.0077301389853377655,0.017631597741758858,0.866404280924819,5.283e-05,0.00024937,0.0,0.0,0.5,0,0,0,0,0
c_4830,PENDLEUSDT,1717070400000,0,train,control,,0.6127672401728055,0.7113367814447925,0,-0.04409323018939032,0,0.849133242458039,12,-0.0017653367306257972,-0.004693053772218523,-2.368919954194748e-05,-0.08584665875240097,0.00026106,0.00010629000000000001,0.0,0.0,0.5,0,0,0,0,0
c_4831,PENDLEUSDT,1725138000000,0,train,control,,0.40063828427613596,0.6949396861912346,0,0.025982100819434882,0,0.8928161000084087,21,0.0014209422410775675,-0.00507690072315355,-0.019845236772927544,0.004670368144011762,-0.00024192,-0.00011261999999999999,0.0,0.0,0.5,0,0,0,0,0
c_4832,PENDLEUSDT,1736996400000,0,train,control,,1.0240501484698454,1.6423170069447282,1,0.011828470930056987,1,0.9092957353897612,3,-0.00450892138724054,0.02768744621661122,0.07615136394374152,-0.16701272044162496,0.0001,3.563000000000001e-05,0.0,0.0,0.5,0,0,0,0,0
c_4833,PENDLEUSDT,1749960000000,0,train,control,,0.4680568231695847,0.5205499780538273,0,-0.08124449487488475,0,0.8087557603686636,4,3.794288836443385e-05,-0.0010048915675830133,-0.00426369797703917,0.2526814781029286,-8.457e-05,-0.00018457,0.0,0.0,0.5,0,0,0,0,0
c_4834,PENDLEUSDT,1760198400000,0,train,control,,3.0754071988739193,2.4190550231090406,3,-0.17415448046607535,0,0.6905444681263321,16,-0.0016983146393650377,-0.01023414916951952,-0.02584098294214265,0.873430456851406,2.22e-06,0.0005108900000000001,0.0,0.0,0.5,0,0,0,0,0
c_4835,PENDLEUSDT,1714885200000,0,train,control,,,,0,0.06475925689413241,0,0.9602587095050942,5,0.00171175988533419,0.000827376876934751,-0.009355410661842227,,0.0001,8.313e-05,0.0,0.0,0.5,0,0,0,0,0
c_4836,PENDLEUSDT,1725361200000,0,train,control,,0.46902510408708303,0.5113365564273054,0,0.046301762312750926,0,0.8654315104969589,11,0.003591094493541858,0.0019421596579227388,-0.009037946463330443,-0.10134458580916203,-5.992e-05,-0.00015992,0.0,0.0,0.5,0,0,0,0,0
c_4837,PENDLEUSDT,1740621600000,0,train,control,,0.8098262618626564,0.805883573848833,0,0.05523085909336749,0,0.7376345240331713,2,0.0002822053581232538,0.009761017220481625,0.004897284030639091,0.34908135555413566,0.0001,9.815e-05,0.0,0.0,0.5,0,0,0,0,0
c_4838,PENDLEUSDT,1751702400000,0,train,control,,0.3241902491664922,0.3396853681856984,0,0.03265444775825904,1,0.9007287926692031,8,-0.002098347932143307,0.002486720085995637,0.002075130025656329,-0.12482159354135558,3.54e-06,3.5839999999999996e-05,0.0,0.0,0.5,0,0,0,0,0
c_4839,PENDLEUSDT,1761868800000,0,train,control,,0.9240088402728105,1.043014784727029,0,0.1842214503292713,0,0.8503027428220654,0,0.0037530583995542587,-0.003799154605907937,-0.0010662141967985198,0.019120384084000117,7.884e-05,0.00046173,0.0,0.0,0.5,0,0,0,0,0
c_4840,PENDLEUSDT,1714608000000,0,train,control,,,,0,0.02289589139268425,0,0.9670107265735681,0,0.007772490878514378,0.0032342453877215057,-0.01093891473882267,,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4841,PENDLEUSDT,1728442800000,0,train,control,,0.30834969988396393,0.486681112236325,0,-0.0681199429025086,0,0.9534826239557073,3,-0.0022810957595344014,-0.004774977603209996,-0.016388594541553333,-0.10573748119587376,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4842,PENDLEUSDT,1737396000000,0,train,control,,10.257378908546196,4.091761529760434,3,-0.04726093271370583,0,0.8585886090310869,18,-0.0350920277601767,0.024546612950973705,0.012468869165273887,-0.022327917814964723,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4843,PENDLEUSDT,1752836400000,0,train,control,,2.0924287367335954,3.1659754902038166,4,-0.005149855716388055,1,0.9992742307946072,11,0.0029869201329015926,0.00040631089555358106,0.014581446990442705,-0.1051039236526272,0.00028324,0.00018324,0.0,0.0,0.5,0,0,0,0,0
c_4844,PENDLEUSDT,1760634000000,0,train,control,,3.945304273260767,2.971244382250005,3,0.03106484882628812,0,0.7346086576300831,17,0.006535206593284973,-0.014640830094050105,0.0044653031683663,0.7736762283952577,6.56e-06,-3.621e-05,0.0,0.0,0.5,0,0,0,0,0
c_4845,PENDLEUSDT,1715634000000,0,train,control,,0.6724003317068257,1.2239338228092285,0,-0.10386527522749188,0,0.7726233512457255,21,-0.001062709354534705,-0.0037313801002814783,-0.0013645226165957462,0.09765179119090167,7.072e-05,-2.9280000000000004e-05,0.0,0.0,0.5,0,0,0,0,0
c_4846,PENDLEUSDT,1728673200000,0,train,control,,0.39434287965621867,0.80195529705162,0,-0.08427038682845,0,0.9835770028647635,19,0.00014949109414760583,0.005435071447388393,-0.0037291450320309427,-0.035869484155466536,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4847,PENDLEUSDT,1740585600000,0,train,control,,1.2226978359248135,1.2876787808826373,1,0.062177685722399324,0,0.7658409597165937,16,-0.0006016730392253333,-0.0024570163269511123,0.015649576694133492,0.37556999076564723,2.197e-05,-3.7919999999999996e-05,0.0,0.0,0.5,0,0,0,0,0
c_4848,PENDLEUSDT,1752411600000,0,train,control,,1.681976802046916,2.204883416320752,1,0.1995347503968956,0,0.9403365144339465,13,0.0029313066087408852,-0.0032087287468815363,0.03470412833272787,0.025612679171379833,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4849,PENDLEUSDT,1761868800000,0,train,control,,0.9240088402728105,1.043014784727029,0,0.1842214503292713,0,0.8503027428220654,0,0.0037530583995542587,-0.003799154605907937,-0.0010662141967985198,0.019120384084000117,7.884e-05,0.00046173,0.0,0.0,0.5,0,0,0,0,0
c_4850,PENDLEUSDT,1716451200000,0,train,control,,2.212877192982456,1.552761562998405,1,-0.03299337271934866,1,0.9637777472233681,8,0.0025692682183820923,-0.005239765588271954,0.019251906662054206,0.04784349550077127,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4851,PENDLEUSDT,1728460800000,0,train,control,,0.7460941701309814,0.5180347008219272,0,0.019516622417576714,0,0.9743190469128479,8,-0.0025959458376732633,0.04925779261474422,0.044540811033649146,-0.09129732151878094,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4852,PENDLEUSDT,1740279600000,0,train,control,,0.36957599007564623,0.5311800508353447,0,-0.2125943073240149,0,0.9244786774375352,3,-0.00044294605809125614,-0.005759289794271322,-0.03863258028959046,0.4116733095155523,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4853,PENDLEUSDT,1748887200000,0,train,control,,0.7926472477475621,1.3164217688393975,1,-0.21116356754528612,1,0.8793550305914344,18,0.0010649055112218015,0.0030992956697292796,0.0033701961411708955,-0.1239628313900017,0.0001,3.303e-05,0.0,0.0,0.5,0,0,0,0,0
c_4854,PENDLEUSDT,1761868800000,0,train,control,,0.9240088402728105,1.043014784727029,0,0.1842214503292713,0,0.8503027428220654,0,0.0037530583995542587,-0.003799154605907937,-0.0010662141967985198,0.019120384084000117,7.884e-05,0.00046173,0.0,0.0,0.5,0,0,0,0,0
c_4855,PENDLEUSDT,1715623200000,0,train,control,,1.6616407117352296,2.009007336393915,2,-0.0335037195197473,0,0.7657840742550074,18,-0.005701254275940707,0.008758386732515711,-0.0016538733376041518,0.07615981275757797,7.072e-05,-2.9280000000000004e-05,0.0,0.0,0.5,0,0,0,0,0
c_4856,PENDLEUSDT,1729350000000,0,train,control,,2.0612948503581894,2.069704532206354,2,0.010932263555695676,0,0.9866166353971233,15,0.0027448964605668114,0.030447811127571566,0.0844411278550408,0.13808194783464717,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4857,PENDLEUSDT,1738033200000,0,train,control,,0.49535845317329097,0.7295312978084937,0,0.024757450805394276,0,0.8808943493832072,3,0.010068140813820734,-0.003154309925422309,0.007165590068681732,-0.0422930543412841,0.0001,0.0,0.0,0.0,0.5,0,0,0,0,0
c_4858,PENDLEUSDT,1748962800000,0,train,control,,1.6372247929356956,1.1410509679968392,0,-0.15251818058354616,0,0.9206534670292318,15,0.010672816395480764,0.0007292930854991926,0.01141890113434713,-0.06579701318111286,6.719e-05,-3.2810000000000006e-05,0.0,0.0,0.5,0,0,0,0,0
c_4859,PENDLEUSDT,1761642000000,0,train,control,,0.5438441657514518,0.7787917847677546,0,-0.02466135502541946,1,0.9187198303524095,9,0.002118660775072378,-0.005916599929227274,-0.008161734728197992,0.07827261150342621,-8.31e-06,5.204e-05,0.0,0.0,0.5,0,0,0,0,0
c_4860,PENDLEUSDT,1714852800000,0,train,control,,,,0,0.07778880174318036,0,0.9823138856030832,20,0.004154295208021195,-0.006780834702371369,-0.014304262601815247,,0.0001,2.3890000000000003e-05,0.0,0.0,0.5,0,0,0,0,0
c_4861,PENDLEUSDT,1727920800000,0,train,control,,1.114573524041524,1.1266258376092821,0,0.042849893459392094,0,0.7995947999324666,2,0.0006676596805733075,-0.0014519812906473662,-0.011387565300890384,0.0467164730781034,0.0001,7.872e-05,0.0,0.0,0.5,0,0,0,0,0
c_4862,PENDLEUSDT,1739689200000,0,train,control,,0.2875038901446323,0.39351737803865666,0,-0.014106182864089153,0,0.9418932077159925,7,-0.0011593341260404877,0.0018481509666790341,0.002493329574917501,-0.05717262493302054,8.83e-06,-9.117000000000001e-05,0.0,0.0,0.5,0,0,0,0,0
c_4863,PENDLEUSDT,1751774400000,0,train,control,,0.6030114425095152,0.37872899143710265,0,-0.0468921536415293,1,0.8863672900701999,4,-3.518515260636713e-05,-0.030362907300454288,-0.031976185371324226,-0.1363134082838078,0.0001,0.00011310000000000001,0.0,0.0,0.5,0,0,0,0,0
