symbol,start_ts,end_ts,matched_pump_id,split
LABUSDT,2026-05-24 20:00:00+00:00,2026-05-25 20:00:00+00:00,13,test
LABUSDT,2025-11-10 02:00:00+00:00,2025-11-11 02:00:00+00:00,14,test
LABUSDT,2025-12-17 20:00:00+00:00,2025-12-18 20:00:00+00:00,14,test
LABUSDT,2026-02-04 12:00:00+00:00,2026-02-05 12:00:00+00:00,14,test
LABUSDT,2026-03-15 07:00:00+00:00,2026-03-16 07:00:00+00:00,14,test
LABUSDT,2026-05-21 02:00:00+00:00,2026-05-22 02:00:00+00:00,14,test
LABUSDT,2025-11-13 07:00:00+00:00,2025-11-14 07:00:00+00:00,15,test
LABUSDT,2025-12-27 08:00:00+00:00,2025-12-28 08:00:00+00:00,15,test
LABUSDT,2026-01-30 07:00:00+00:00,2026-01-31 07:00:00+00:00,15,test
LABUSDT,2026-03-01 08:00:00+00:00,2026-03-02 08:00:00+00:00,15,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,15,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,16,test
LABUSDT,2025-12-25 17:00:00+00:00,2025-12-26 17:00:00+00:00,16,test
LABUSDT,2026-02-03 00:00:00+00:00,2026-02-04 00:00:00+00:00,16,test
LABUSDT,2026-02-28 06:00:00+00:00,2026-03-01 06:00:00+00:00,16,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,16,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,17,test
LABUSDT,2025-12-17 02:00:00+00:00,2025-12-18 02:00:00+00:00,17,test
LABUSDT,2026-01-31 12:00:00+00:00,2026-02-01 12:00:00+00:00,17,test
LABUSDT,2026-03-01 15:00:00+00:00,2026-03-02 15:00:00+00:00,17,test
LABUSDT,2026-05-21 09:00:00+00:00,2026-05-22 09:00:00+00:00,17,test
LABUSDT,2025-11-14 20:00:00+00:00,2025-11-15 20:00:00+00:00,18,test
LABUSDT,2025-12-14 04:00:00+00:00,2025-12-15 04:00:00+00:00,18,test
LABUSDT,2026-02-05 09:00:00+00:00,2026-02-06 09:00:00+00:00,18,test
LABUSDT,2026-02-26 05:00:00+00:00,2026-02-27 05:00:00+00:00,18,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,18,test
LABUSDT,2025-11-14 22:00:00+00:00,2025-11-15 22:00:00+00:00,19,test
LABUSDT,2025-12-25 01:00:00+00:00,2025-12-26 01:00:00+00:00,19,test
LABUSDT,2026-01-30 14:00:00+00:00,2026-01-31 14:00:00+00:00,19,test
LABUSDT,2026-03-01 03:00:00+00:00,2026-03-02 03:00:00+00:00,19,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,19,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,20,test
LABUSDT,2025-12-14 15:00:00+00:00,2025-12-15 15:00:00+00:00,20,test
LABUSDT,2026-02-04 18:00:00+00:00,2026-02-05 18:00:00+00:00,20,test
LABUSDT,2026-02-25 10:00:00+00:00,2026-02-26 10:00:00+00:00,20,test
LABUSDT,2026-05-21 03:00:00+00:00,2026-05-22 03:00:00+00:00,20,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,21,test
LABUSDT,2025-12-25 11:00:00+00:00,2025-12-26 11:00:00+00:00,21,test
LABUSDT,2026-01-27 16:00:00+00:00,2026-01-28 16:00:00+00:00,21,test
LABUSDT,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,21,test
LABUSDT,2026-05-24 15:00:00+00:00,2026-05-25 15:00:00+00:00,21,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,22,test
LABUSDT,2025-12-12 04:00:00+00:00,2025-12-13 04:00:00+00:00,22,test
LABUSDT,2026-02-06 05:00:00+00:00,2026-02-07 05:00:00+00:00,22,test
LABUSDT,2026-03-01 14:00:00+00:00,2026-03-02 14:00:00+00:00,22,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,22,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,23,test
LABUSDT,2025-12-27 13:00:00+00:00,2025-12-28 13:00:00+00:00,23,test
LABUSDT,2026-02-03 07:00:00+00:00,2026-02-04 07:00:00+00:00,23,test
LABUSDT,2026-03-14 10:00:00+00:00,2026-03-15 10:00:00+00:00,23,test
LABUSDT,2026-05-25 23:00:00+00:00,2026-05-26 23:00:00+00:00,23,test
LABUSDT,2025-11-11 13:00:00+00:00,2025-11-12 13:00:00+00:00,24,test
LABUSDT,2025-12-14 13:00:00+00:00,2025-12-15 13:00:00+00:00,24,test
LABUSDT,2026-02-04 21:00:00+00:00,2026-02-05 21:00:00+00:00,24,test
LABUSDT,2026-03-02 18:00:00+00:00,2026-03-03 18:00:00+00:00,24,test
LABUSDT,2026-05-22 13:00:00+00:00,2026-05-23 13:00:00+00:00,24,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,25,test
LABUSDT,2025-12-16 14:00:00+00:00,2025-12-17 14:00:00+00:00,25,test
LABUSDT,2026-02-04 12:00:00+00:00,2026-02-05 12:00:00+00:00,25,test
LABUSDT,2026-03-15 08:00:00+00:00,2026-03-16 08:00:00+00:00,25,test
LABUSDT,2026-05-22 11:00:00+00:00,2026-05-23 11:00:00+00:00,25,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,26,test
LABUSDT,2025-12-26 06:00:00+00:00,2025-12-27 06:00:00+00:00,26,test
LABUSDT,2026-02-04 23:00:00+00:00,2026-02-05 23:00:00+00:00,26,test
LABUSDT,2026-03-03 03:00:00+00:00,2026-03-04 03:00:00+00:00,26,test
LABUSDT,2026-05-22 00:00:00+00:00,2026-05-23 00:00:00+00:00,26,test
LABUSDT,2025-10-18 21:00:00+00:00,2025-10-19 21:00:00+00:00,27,train
LABUSDT,2025-10-20 17:00:00+00:00,2025-10-21 17:00:00+00:00,27,train
LABUSDT,2025-10-23 04:00:00+00:00,2025-10-24 04:00:00+00:00,27,train
LABUSDT,2025-10-26 00:00:00+00:00,2025-10-27 00:00:00+00:00,27,train
LABUSDT,2025-10-28 13:00:00+00:00,2025-10-29 13:00:00+00:00,27,train
LABUSDT,2025-10-19 01:00:00+00:00,2025-10-20 01:00:00+00:00,28,train
LABUSDT,2025-10-21 06:00:00+00:00,2025-10-22 06:00:00+00:00,28,train
LABUSDT,2025-10-23 17:00:00+00:00,2025-10-24 17:00:00+00:00,28,train
LABUSDT,2025-10-26 07:00:00+00:00,2025-10-27 07:00:00+00:00,28,train
LABUSDT,2025-10-28 09:00:00+00:00,2025-10-29 09:00:00+00:00,28,train
LABUSDT,2025-10-18 14:00:00+00:00,2025-10-19 14:00:00+00:00,29,train
LABUSDT,2025-10-21 09:00:00+00:00,2025-10-22 09:00:00+00:00,29,train
LABUSDT,2025-10-23 02:00:00+00:00,2025-10-24 02:00:00+00:00,29,train
LABUSDT,2025-10-25 16:00:00+00:00,2025-10-26 16:00:00+00:00,29,train
LABUSDT,2025-10-28 02:00:00+00:00,2025-10-29 02:00:00+00:00,29,train
LABUSDT,2025-10-18 16:00:00+00:00,2025-10-19 16:00:00+00:00,30,train
LABUSDT,2025-10-20 14:00:00+00:00,2025-10-21 14:00:00+00:00,30,train
LABUSDT,2025-10-23 04:00:00+00:00,2025-10-24 04:00:00+00:00,30,train
LABUSDT,2025-10-25 18:00:00+00:00,2025-10-26 18:00:00+00:00,30,train
LABUSDT,2025-10-28 07:00:00+00:00,2025-10-29 07:00:00+00:00,30,train
LABUSDT,2025-11-14 01:00:00+00:00,2025-11-15 01:00:00+00:00,31,test
LABUSDT,2025-12-25 09:00:00+00:00,2025-12-26 09:00:00+00:00,31,test
LABUSDT,2026-02-06 08:00:00+00:00,2026-02-07 08:00:00+00:00,31,test
LABUSDT,2026-03-01 17:00:00+00:00,2026-03-02 17:00:00+00:00,31,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,31,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,32,test
LABUSDT,2025-12-27 12:00:00+00:00,2025-12-28 12:00:00+00:00,32,test
LABUSDT,2026-01-27 20:00:00+00:00,2026-01-28 20:00:00+00:00,32,test
LABUSDT,2026-02-26 04:00:00+00:00,2026-02-27 04:00:00+00:00,32,test
LABUSDT,2026-05-21 21:00:00+00:00,2026-05-22 21:00:00+00:00,32,test
LABUSDT,2025-11-13 07:00:00+00:00,2025-11-14 07:00:00+00:00,33,test
LABUSDT,2025-12-11 11:00:00+00:00,2025-12-12 11:00:00+00:00,33,test
LABUSDT,2026-01-31 06:00:00+00:00,2026-02-01 06:00:00+00:00,33,test
LABUSDT,2026-03-15 05:00:00+00:00,2026-03-16 05:00:00+00:00,33,test
LABUSDT,2026-05-24 15:00:00+00:00,2026-05-25 15:00:00+00:00,33,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,34,test
LABUSDT,2025-12-11 05:00:00+00:00,2025-12-12 05:00:00+00:00,34,test
LABUSDT,2026-01-28 19:00:00+00:00,2026-01-29 19:00:00+00:00,34,test
LABUSDT,2026-03-01 03:00:00+00:00,2026-03-02 03:00:00+00:00,34,test
LABUSDT,2026-05-21 14:00:00+00:00,2026-05-22 14:00:00+00:00,34,test
LABUSDT,2025-11-13 13:00:00+00:00,2025-11-14 13:00:00+00:00,35,test
LABUSDT,2025-12-14 15:00:00+00:00,2025-12-15 15:00:00+00:00,35,test
LABUSDT,2026-02-01 12:00:00+00:00,2026-02-02 12:00:00+00:00,35,test
LABUSDT,2026-03-14 20:00:00+00:00,2026-03-15 20:00:00+00:00,35,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,35,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,36,test
LABUSDT,2025-12-13 21:00:00+00:00,2025-12-14 21:00:00+00:00,36,test
LABUSDT,2026-02-02 21:00:00+00:00,2026-02-03 21:00:00+00:00,36,test
LABUSDT,2026-03-14 18:00:00+00:00,2026-03-15 18:00:00+00:00,36,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,36,test
LABUSDT,2025-11-10 18:00:00+00:00,2025-11-11 18:00:00+00:00,37,test
LABUSDT,2025-12-11 13:00:00+00:00,2025-12-12 13:00:00+00:00,37,test
LABUSDT,2026-02-04 05:00:00+00:00,2026-02-05 05:00:00+00:00,37,test
LABUSDT,2026-03-01 10:00:00+00:00,2026-03-02 10:00:00+00:00,37,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,37,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,38,test
LABUSDT,2025-12-15 00:00:00+00:00,2025-12-16 00:00:00+00:00,38,test
LABUSDT,2026-02-07 04:00:00+00:00,2026-02-08 04:00:00+00:00,38,test
LABUSDT,2026-03-15 22:00:00+00:00,2026-03-16 22:00:00+00:00,38,test
LABUSDT,2026-05-26 13:00:00+00:00,2026-05-27 13:00:00+00:00,38,test
LABUSDT,2025-11-14 22:00:00+00:00,2025-11-15 22:00:00+00:00,39,test
LABUSDT,2025-12-24 18:00:00+00:00,2025-12-25 18:00:00+00:00,39,test
LABUSDT,2026-01-27 03:00:00+00:00,2026-01-28 03:00:00+00:00,39,test
LABUSDT,2026-02-27 04:00:00+00:00,2026-02-28 04:00:00+00:00,39,test
LABUSDT,2026-05-26 01:00:00+00:00,2026-05-27 01:00:00+00:00,39,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,40,test
LABUSDT,2025-12-24 22:00:00+00:00,2025-12-25 22:00:00+00:00,40,test
LABUSDT,2026-02-04 14:00:00+00:00,2026-02-05 14:00:00+00:00,40,test
LABUSDT,2026-03-03 09:00:00+00:00,2026-03-04 09:00:00+00:00,40,test
LABUSDT,2026-05-26 00:00:00+00:00,2026-05-27 00:00:00+00:00,40,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,41,test
LABUSDT,2025-12-17 15:00:00+00:00,2025-12-18 15:00:00+00:00,41,test
LABUSDT,2026-02-04 17:00:00+00:00,2026-02-05 17:00:00+00:00,41,test
LABUSDT,2026-03-01 00:00:00+00:00,2026-03-02 00:00:00+00:00,41,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,41,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,42,test
LABUSDT,2025-12-11 23:00:00+00:00,2025-12-12 23:00:00+00:00,42,test
LABUSDT,2026-01-27 03:00:00+00:00,2026-01-28 03:00:00+00:00,42,test
LABUSDT,2026-03-01 11:00:00+00:00,2026-03-02 11:00:00+00:00,42,test
LABUSDT,2026-05-22 11:00:00+00:00,2026-05-23 11:00:00+00:00,42,test
LABUSDT,2025-11-12 04:00:00+00:00,2025-11-13 04:00:00+00:00,43,test
LABUSDT,2025-12-27 20:00:00+00:00,2025-12-28 20:00:00+00:00,43,test
LABUSDT,2026-01-29 13:00:00+00:00,2026-01-30 13:00:00+00:00,43,test
LABUSDT,2026-03-03 05:00:00+00:00,2026-03-04 05:00:00+00:00,43,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,43,test
LABUSDT,2025-11-12 12:00:00+00:00,2025-11-13 12:00:00+00:00,44,test
LABUSDT,2025-12-11 15:00:00+00:00,2025-12-12 15:00:00+00:00,44,test
LABUSDT,2026-02-03 15:00:00+00:00,2026-02-04 15:00:00+00:00,44,test
LABUSDT,2026-03-15 07:00:00+00:00,2026-03-16 07:00:00+00:00,44,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,44,test
LABUSDT,2025-11-14 09:00:00+00:00,2025-11-15 09:00:00+00:00,45,test
LABUSDT,2025-12-16 09:00:00+00:00,2025-12-17 09:00:00+00:00,45,test
LABUSDT,2026-02-05 03:00:00+00:00,2026-02-06 03:00:00+00:00,45,test
LABUSDT,2026-03-12 22:00:00+00:00,2026-03-13 22:00:00+00:00,45,test
LABUSDT,2026-05-22 15:00:00+00:00,2026-05-23 15:00:00+00:00,45,test
LABUSDT,2025-11-13 05:00:00+00:00,2025-11-14 05:00:00+00:00,46,test
LABUSDT,2025-12-25 07:00:00+00:00,2025-12-26 07:00:00+00:00,46,test
LABUSDT,2026-02-03 12:00:00+00:00,2026-02-04 12:00:00+00:00,46,test
LABUSDT,2026-03-02 19:00:00+00:00,2026-03-03 19:00:00+00:00,46,test
LABUSDT,2026-05-26 06:00:00+00:00,2026-05-27 06:00:00+00:00,46,test
LABUSDT,2025-11-13 16:00:00+00:00,2025-11-14 16:00:00+00:00,47,test
LABUSDT,2025-12-11 11:00:00+00:00,2025-12-12 11:00:00+00:00,47,test
LABUSDT,2026-02-01 11:00:00+00:00,2026-02-02 11:00:00+00:00,47,test
LABUSDT,2026-03-16 05:00:00+00:00,2026-03-17 05:00:00+00:00,47,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,47,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,48,test
LABUSDT,2025-12-14 17:00:00+00:00,2025-12-15 17:00:00+00:00,48,test
LABUSDT,2026-02-03 09:00:00+00:00,2026-02-04 09:00:00+00:00,48,test
LABUSDT,2026-03-13 06:00:00+00:00,2026-03-14 06:00:00+00:00,48,test
LABUSDT,2026-05-25 23:00:00+00:00,2026-05-26 23:00:00+00:00,48,test
LABUSDT,2025-11-13 00:00:00+00:00,2025-11-14 00:00:00+00:00,49,test
LABUSDT,2025-12-15 21:00:00+00:00,2025-12-16 21:00:00+00:00,49,test
LABUSDT,2026-02-02 03:00:00+00:00,2026-02-03 03:00:00+00:00,49,test
LABUSDT,2026-02-25 14:00:00+00:00,2026-02-26 14:00:00+00:00,49,test
LABUSDT,2026-05-26 16:00:00+00:00,2026-05-27 16:00:00+00:00,49,test
LABUSDT,2025-11-13 14:00:00+00:00,2025-11-14 14:00:00+00:00,50,test
LABUSDT,2025-12-14 07:00:00+00:00,2025-12-15 07:00:00+00:00,50,test
LABUSDT,2026-01-27 03:00:00+00:00,2026-01-28 03:00:00+00:00,50,test
LABUSDT,2026-03-02 15:00:00+00:00,2026-03-03 15:00:00+00:00,50,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,50,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,51,test
LABUSDT,2025-12-14 00:00:00+00:00,2025-12-15 00:00:00+00:00,51,test
LABUSDT,2026-01-30 20:00:00+00:00,2026-01-31 20:00:00+00:00,51,test
LABUSDT,2026-03-14 09:00:00+00:00,2026-03-15 09:00:00+00:00,51,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,51,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,52,test
LABUSDT,2025-12-14 04:00:00+00:00,2025-12-15 04:00:00+00:00,52,test
LABUSDT,2026-02-02 19:00:00+00:00,2026-02-03 19:00:00+00:00,52,test
LABUSDT,2026-03-03 13:00:00+00:00,2026-03-04 13:00:00+00:00,52,test
LABUSDT,2026-05-24 17:00:00+00:00,2026-05-25 17:00:00+00:00,52,test
LABUSDT,2025-11-11 06:00:00+00:00,2025-11-12 06:00:00+00:00,53,test
LABUSDT,2025-12-28 20:00:00+00:00,2025-12-29 20:00:00+00:00,53,test
LABUSDT,2026-01-30 03:00:00+00:00,2026-01-31 03:00:00+00:00,53,test
LABUSDT,2026-03-15 10:00:00+00:00,2026-03-16 10:00:00+00:00,53,test
LABUSDT,2026-05-24 05:00:00+00:00,2026-05-25 05:00:00+00:00,53,test
LABUSDT,2025-11-10 13:00:00+00:00,2025-11-11 13:00:00+00:00,54,test
LABUSDT,2025-12-15 05:00:00+00:00,2025-12-16 05:00:00+00:00,54,test
LABUSDT,2026-01-31 08:00:00+00:00,2026-02-01 08:00:00+00:00,54,test
LABUSDT,2026-03-02 00:00:00+00:00,2026-03-03 00:00:00+00:00,54,test
LABUSDT,2026-05-25 06:00:00+00:00,2026-05-26 06:00:00+00:00,54,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,55,test
LABUSDT,2025-12-14 13:00:00+00:00,2025-12-15 13:00:00+00:00,55,test
LABUSDT,2026-02-01 11:00:00+00:00,2026-02-02 11:00:00+00:00,55,test
LABUSDT,2026-02-28 05:00:00+00:00,2026-03-01 05:00:00+00:00,55,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,55,test
LABUSDT,2025-11-09 21:00:00+00:00,2025-11-10 21:00:00+00:00,56,test
LABUSDT,2025-12-13 20:00:00+00:00,2025-12-14 20:00:00+00:00,56,test
LABUSDT,2026-01-30 06:00:00+00:00,2026-01-31 06:00:00+00:00,56,test
LABUSDT,2026-03-13 12:00:00+00:00,2026-03-14 12:00:00+00:00,56,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,56,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,57,test
LABUSDT,2025-12-26 23:00:00+00:00,2025-12-27 23:00:00+00:00,57,test
LABUSDT,2026-01-31 08:00:00+00:00,2026-02-01 08:00:00+00:00,57,test
LABUSDT,2026-03-16 08:00:00+00:00,2026-03-17 08:00:00+00:00,57,test
LABUSDT,2026-05-25 14:00:00+00:00,2026-05-26 14:00:00+00:00,57,test
LABUSDT,2025-11-14 23:00:00+00:00,2025-11-15 23:00:00+00:00,58,test
LABUSDT,2025-12-11 06:00:00+00:00,2025-12-12 06:00:00+00:00,58,test
LABUSDT,2026-01-30 15:00:00+00:00,2026-01-31 15:00:00+00:00,58,test
LABUSDT,2026-03-01 09:00:00+00:00,2026-03-02 09:00:00+00:00,58,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,58,test
LABUSDT,2025-11-10 08:00:00+00:00,2025-11-11 08:00:00+00:00,59,test
LABUSDT,2025-12-17 12:00:00+00:00,2025-12-18 12:00:00+00:00,59,test
LABUSDT,2026-01-27 14:00:00+00:00,2026-01-28 14:00:00+00:00,59,test
LABUSDT,2026-03-02 01:00:00+00:00,2026-03-03 01:00:00+00:00,59,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,59,test
LABUSDT,2025-11-15 05:00:00+00:00,2025-11-16 05:00:00+00:00,60,test
LABUSDT,2025-12-12 22:00:00+00:00,2025-12-13 22:00:00+00:00,60,test
LABUSDT,2026-01-27 23:00:00+00:00,2026-01-28 23:00:00+00:00,60,test
LABUSDT,2026-02-28 23:00:00+00:00,2026-03-01 23:00:00+00:00,60,test
LABUSDT,2026-05-25 21:00:00+00:00,2026-05-26 21:00:00+00:00,60,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,61,test
LABUSDT,2025-12-26 02:00:00+00:00,2025-12-27 02:00:00+00:00,61,test
LABUSDT,2026-01-29 05:00:00+00:00,2026-01-30 05:00:00+00:00,61,test
LABUSDT,2026-03-16 12:00:00+00:00,2026-03-17 12:00:00+00:00,61,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,61,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,62,test
LABUSDT,2025-12-12 06:00:00+00:00,2025-12-13 06:00:00+00:00,62,test
LABUSDT,2026-02-02 15:00:00+00:00,2026-02-03 15:00:00+00:00,62,test
LABUSDT,2026-03-15 04:00:00+00:00,2026-03-16 04:00:00+00:00,62,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,62,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,63,test
LABUSDT,2025-12-17 03:00:00+00:00,2025-12-18 03:00:00+00:00,63,test
LABUSDT,2026-01-31 12:00:00+00:00,2026-02-01 12:00:00+00:00,63,test
LABUSDT,2026-03-03 02:00:00+00:00,2026-03-04 02:00:00+00:00,63,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,63,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,64,test
LABUSDT,2025-12-14 08:00:00+00:00,2025-12-15 08:00:00+00:00,64,test
LABUSDT,2026-02-01 14:00:00+00:00,2026-02-02 14:00:00+00:00,64,test
LABUSDT,2026-02-28 06:00:00+00:00,2026-03-01 06:00:00+00:00,64,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,64,test
LABUSDT,2025-11-09 15:00:00+00:00,2025-11-10 15:00:00+00:00,65,test
LABUSDT,2025-12-14 05:00:00+00:00,2025-12-15 05:00:00+00:00,65,test
LABUSDT,2026-01-28 17:00:00+00:00,2026-01-29 17:00:00+00:00,65,test
LABUSDT,2026-03-03 03:00:00+00:00,2026-03-04 03:00:00+00:00,65,test
LABUSDT,2026-05-23 23:00:00+00:00,2026-05-24 23:00:00+00:00,65,test
LABUSDT,2025-11-13 23:00:00+00:00,2025-11-14 23:00:00+00:00,66,test
LABUSDT,2025-12-12 15:00:00+00:00,2025-12-13 15:00:00+00:00,66,test
LABUSDT,2026-01-30 14:00:00+00:00,2026-01-31 14:00:00+00:00,66,test
LABUSDT,2026-03-16 04:00:00+00:00,2026-03-17 04:00:00+00:00,66,test
LABUSDT,2026-05-26 17:00:00+00:00,2026-05-27 17:00:00+00:00,66,test
LINKUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,0,train
LINKUSDT,2024-09-27 14:00:00+00:00,2024-09-28 14:00:00+00:00,0,train
LINKUSDT,2025-01-11 13:00:00+00:00,2025-01-12 13:00:00+00:00,0,train
LINKUSDT,2025-07-02 18:00:00+00:00,2025-07-03 18:00:00+00:00,0,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,0,train
LINKUSDT,2024-05-06 19:00:00+00:00,2024-05-07 19:00:00+00:00,1,train
LINKUSDT,2024-10-04 05:00:00+00:00,2024-10-05 05:00:00+00:00,1,train
LINKUSDT,2025-01-31 16:00:00+00:00,2025-02-01 16:00:00+00:00,1,train
LINKUSDT,2025-05-27 05:00:00+00:00,2025-05-28 05:00:00+00:00,1,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,1,train
LINKUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,2,train
LINKUSDT,2024-09-18 21:00:00+00:00,2024-09-19 21:00:00+00:00,2,train
LINKUSDT,2025-02-08 01:00:00+00:00,2025-02-09 01:00:00+00:00,2,train
LINKUSDT,2025-06-02 03:00:00+00:00,2025-06-03 03:00:00+00:00,2,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,2,train
LINKUSDT,2024-05-26 05:00:00+00:00,2024-05-27 05:00:00+00:00,3,train
LINKUSDT,2024-10-09 13:00:00+00:00,2024-10-10 13:00:00+00:00,3,train
LINKUSDT,2025-02-19 12:00:00+00:00,2025-02-20 12:00:00+00:00,3,train
LINKUSDT,2025-05-28 21:00:00+00:00,2025-05-29 21:00:00+00:00,3,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,3,train
LINKUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,4,train
LINKUSDT,2024-10-05 15:00:00+00:00,2024-10-06 15:00:00+00:00,4,train
LINKUSDT,2025-03-05 08:00:00+00:00,2025-03-06 08:00:00+00:00,4,train
LINKUSDT,2025-07-01 12:00:00+00:00,2025-07-02 12:00:00+00:00,4,train
LINKUSDT,2025-10-11 15:00:00+00:00,2025-10-12 15:00:00+00:00,4,train
LINKUSDT,2024-05-19 15:00:00+00:00,2024-05-20 15:00:00+00:00,5,train
LINKUSDT,2024-10-01 20:00:00+00:00,2024-10-02 20:00:00+00:00,5,train
LINKUSDT,2025-01-15 18:00:00+00:00,2025-01-16 18:00:00+00:00,5,train
LINKUSDT,2025-06-20 00:00:00+00:00,2025-06-21 00:00:00+00:00,5,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,5,train
LINKUSDT,2024-05-02 00:00:00+00:00,2024-05-03 00:00:00+00:00,6,train
LINKUSDT,2024-10-07 15:00:00+00:00,2024-10-08 15:00:00+00:00,6,train
LINKUSDT,2025-02-11 18:00:00+00:00,2025-02-12 18:00:00+00:00,6,train
LINKUSDT,2025-06-22 02:00:00+00:00,2025-06-23 02:00:00+00:00,6,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,6,train
LINKUSDT,2024-05-04 03:00:00+00:00,2024-05-05 03:00:00+00:00,7,train
LINKUSDT,2024-09-24 00:00:00+00:00,2024-09-25 00:00:00+00:00,7,train
LINKUSDT,2025-01-27 10:00:00+00:00,2025-01-28 10:00:00+00:00,7,train
LINKUSDT,2025-07-06 23:00:00+00:00,2025-07-07 23:00:00+00:00,7,train
LINKUSDT,2025-10-31 00:00:00+00:00,2025-11-01 00:00:00+00:00,7,train
NEARUSDT,2024-05-03 09:00:00+00:00,2024-05-04 09:00:00+00:00,0,train
NEARUSDT,2024-10-01 18:00:00+00:00,2024-10-02 18:00:00+00:00,0,train
NEARUSDT,2025-02-10 04:00:00+00:00,2025-02-11 04:00:00+00:00,0,train
