pump_id,date,start_ms,symbol,pct_chg,pump_type,split,liq_sweep,macro_extreme,stablecoin_inflow,news_signal,token_unlock,liq_note,news_note,catalysts,confidence
384,2024-09-22 21:00:00+00:00,1727038800000,NEARUSDT,16.6517,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
385,2024-11-10 20:00:00+00:00,1731268800000,NEARUSDT,21.0929,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
386,2024-11-15 18:00:00+00:00,1731693600000,NEARUSDT,17.5061,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
387,2025-01-20 00:00:00+00:00,1737331200000,NEARUSDT,15.65,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
388,2025-02-03 02:00:00+00:00,1738548000000,NEARUSDT,27.3432,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
389,2025-09-17 20:00:00+00:00,1758139200000,NEARUSDT,16.7394,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
390,2025-11-06 17:00:00+00:00,1762448400000,NEARUSDT,41.1411,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
391,2026-02-06 00:00:00+00:00,1770336000000,NEARUSDT,15.8228,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
392,2026-02-24 23:00:00+00:00,1771974000000,NEARUSDT,27.6684,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
393,2026-03-01 22:00:00+00:00,1772402400000,NEARUSDT,21.3086,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
394,2026-05-05 16:00:00+00:00,1777996800000,NEARUSDT,19.7161,main,test,0,0,0,0,0,checked,checked,none,NONE
395,2026-05-21 13:00:00+00:00,1779368400000,NEARUSDT,32.9696,main,test,0,0,0,1,0,checked,checked,news_signal,LOW
396,2026-05-23 07:00:00+00:00,1779519600000,NEARUSDT,20.9176,main,test,0,0,0,1,0,checked,checked,news_signal,LOW
397,2026-05-25 03:00:00+00:00,1779678000000,NEARUSDT,18.7473,main,test,0,0,0,1,0,checked,checked,news_signal,LOW
398,2024-05-17 04:00:00+00:00,1715918400000,ONDOUSDT,17.9096,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
399,2024-05-23 19:00:00+00:00,1716490800000,ONDOUSDT,21.3198,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
400,2024-08-05 12:00:00+00:00,1722859200000,ONDOUSDT,45.5951,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
401,2024-11-05 11:00:00+00:00,1730804400000,ONDOUSDT,15.0787,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
402,2024-11-10 01:00:00+00:00,1731200400000,ONDOUSDT,20.9437,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
403,2024-11-13 06:00:00+00:00,1731477600000,ONDOUSDT,15.7501,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
404,2024-12-02 10:00:00+00:00,1733133600000,ONDOUSDT,53.4735,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
405,2024-12-03 13:00:00+00:00,1733230800000,ONDOUSDT,18.2877,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
406,2024-12-15 13:00:00+00:00,1734267600000,ONDOUSDT,16.1301,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
407,2025-01-17 12:00:00+00:00,1737115200000,ONDOUSDT,17.111,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
408,2025-01-18 18:00:00+00:00,1737223200000,ONDOUSDT,29.0724,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
409,2025-01-23 11:00:00+00:00,1737630000000,ONDOUSDT,17.5967,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
410,2025-02-03 01:00:00+00:00,1738544400000,ONDOUSDT,37.5433,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
411,2025-04-24 08:00:00+00:00,1745481600000,ONDOUSDT,18.1912,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
412,2025-06-23 11:00:00+00:00,1750676400000,ONDOUSDT,17.02,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
413,2025-10-10 21:00:00+00:00,1760130000000,ONDOUSDT,22.4096,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
414,2026-02-05 23:00:00+00:00,1770332400000,ONDOUSDT,18.4164,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
415,2026-05-08 01:00:00+00:00,1778202000000,ONDOUSDT,35.056,main,test,0,0,0,0,0,checked,checked,none,NONE
416,2026-05-18 10:00:00+00:00,1779098400000,ONDOUSDT,18.3478,main,test,0,0,0,0,0,checked,checked,none,NONE
417,2024-08-05 12:00:00+00:00,1722859200000,ONDOUSDT,12.3336,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
418,2024-08-05 14:00:00+00:00,1722866400000,ONDOUSDT,12.5696,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
419,2024-12-04 02:00:00+00:00,1733277600000,ONDOUSDT,10.8262,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
420,2024-12-15 21:00:00+00:00,1734296400000,ONDOUSDT,11.7245,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
421,2025-01-17 23:00:00+00:00,1737154800000,ONDOUSDT,10.3224,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
422,2025-04-09 16:00:00+00:00,1744214400000,ONDOUSDT,14.1879,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
423,2025-08-07 03:00:00+00:00,1754535600000,PLAYUSDT,128.6277,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
424,2025-09-05 05:00:00+00:00,1757048400000,PLAYUSDT,35.7003,main,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
425,2025-10-10 21:00:00+00:00,1760130000000,PLAYUSDT,27.0471,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
426,2025-10-15 03:00:00+00:00,1760497200000,PLAYUSDT,17.9676,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
427,2025-11-13 02:00:00+00:00,1762999200000,PLAYUSDT,26.2831,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
428,2025-11-25 05:00:00+00:00,1764046800000,PLAYUSDT,21.4943,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
429,2025-12-10 10:00:00+00:00,1765360800000,PLAYUSDT,17.9187,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
430,2025-12-23 10:00:00+00:00,1766484000000,PLAYUSDT,42.454,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
431,2025-12-28 17:00:00+00:00,1766941200000,PLAYUSDT,27.0658,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
432,2026-01-11 22:00:00+00:00,1768168800000,PLAYUSDT,64.1847,main,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
433,2026-01-13 03:00:00+00:00,1768273200000,PLAYUSDT,25.4895,main,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
434,2026-01-18 23:00:00+00:00,1768777200000,PLAYUSDT,28.6223,main,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
435,2026-01-27 23:00:00+00:00,1769554800000,PLAYUSDT,72.613,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
436,2026-01-30 09:00:00+00:00,1769763600000,PLAYUSDT,23.5829,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
437,2026-02-04 05:00:00+00:00,1770181200000,PLAYUSDT,16.14,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
438,2026-02-19 19:00:00+00:00,1771527600000,PLAYUSDT,19.3029,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
439,2026-02-21 10:00:00+00:00,1771668000000,PLAYUSDT,18.0238,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
440,2026-03-10 08:00:00+00:00,1773129600000,PLAYUSDT,88.1025,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
441,2026-03-11 17:00:00+00:00,1773248400000,PLAYUSDT,17.589,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
442,2026-03-14 00:00:00+00:00,1773446400000,PLAYUSDT,15.9709,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
443,2026-03-20 10:00:00+00:00,1774000800000,PLAYUSDT,26.9218,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
444,2026-03-22 09:00:00+00:00,1774170000000,PLAYUSDT,36.8186,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
445,2026-03-28 20:00:00+00:00,1774728000000,PLAYUSDT,90.7968,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
446,2026-04-05 20:00:00+00:00,1775419200000,PLAYUSDT,118.5379,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
447,2026-04-15 04:00:00+00:00,1776225600000,PLAYUSDT,126.9485,main,test,0,1,0,0,0,checked,checked,macro_extreme,LOW
448,2026-05-06 11:00:00+00:00,1778065200000,PLAYUSDT,61.872,main,test,0,0,0,0,0,checked,checked,none,NONE
449,2026-05-09 03:00:00+00:00,1778295600000,PLAYUSDT,51.6367,main,test,0,0,0,0,0,checked,checked,none,NONE
450,2026-05-09 23:00:00+00:00,1778367600000,PLAYUSDT,18.9619,main,test,0,0,0,0,0,checked,checked,none,NONE
451,2026-05-10 21:00:00+00:00,1778446800000,PLAYUSDT,25.2162,main,test,0,0,0,0,0,checked,checked,none,NONE
452,2026-05-13 23:00:00+00:00,1778713200000,PLAYUSDT,40.8975,main,test,0,0,0,0,0,checked,checked,none,NONE
453,2026-05-19 05:00:00+00:00,1779166800000,PLAYUSDT,49.2994,main,test,0,0,0,0,0,checked,checked,none,NONE
454,2026-05-20 22:00:00+00:00,1779314400000,PLAYUSDT,19.6401,main,test,0,0,0,0,0,checked,checked,none,NONE
455,2026-05-21 21:00:00+00:00,1779397200000,PLAYUSDT,28.2876,main,test,0,0,0,0,0,checked,checked,none,NONE
456,2026-05-22 04:00:00+00:00,1779422400000,PLAYUSDT,15.7604,main,test,0,0,0,0,0,checked,checked,none,NONE
457,2026-05-24 21:00:00+00:00,1779656400000,PLAYUSDT,77.1544,main,test,0,0,0,0,0,checked,checked,none,NONE
458,2026-05-26 09:00:00+00:00,1779786000000,PLAYUSDT,27.6161,main,test,0,0,0,0,0,checked,checked,none,NONE
459,2025-08-07 06:00:00+00:00,1754546400000,PLAYUSDT,61.9528,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
460,2025-08-07 21:00:00+00:00,1754600400000,PLAYUSDT,10.0546,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
461,2025-08-11 03:00:00+00:00,1754881200000,PLAYUSDT,10.568,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
462,2025-08-27 02:00:00+00:00,1756260000000,PLAYUSDT,12.1182,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
463,2025-08-29 20:00:00+00:00,1756497600000,PLAYUSDT,18.1307,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
464,2025-09-05 08:00:00+00:00,1757059200000,PLAYUSDT,11.2292,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
465,2025-09-05 15:00:00+00:00,1757084400000,PLAYUSDT,18.5415,fast,train,0,0,1,0,0,no_coverage,no_coverage,stablecoin_inflow,LOW
466,2025-10-15 03:00:00+00:00,1760497200000,PLAYUSDT,17.9676,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
467,2025-11-13 12:00:00+00:00,1763035200000,PLAYUSDT,12.6965,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
468,2025-11-25 15:00:00+00:00,1764082800000,PLAYUSDT,10.07,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
469,2025-12-11 08:00:00+00:00,1765440000000,PLAYUSDT,12.6802,fast,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
470,2025-12-23 13:00:00+00:00,1766494800000,PLAYUSDT,24.4307,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
471,2026-01-12 13:00:00+00:00,1768222800000,PLAYUSDT,48.4804,fast,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
472,2026-01-19 07:00:00+00:00,1768806000000,PLAYUSDT,23.3537,fast,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
473,2026-01-28 09:00:00+00:00,1769590800000,PLAYUSDT,18.7648,fast,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
474,2026-03-10 10:00:00+00:00,1773136800000,PLAYUSDT,17.5514,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
475,2026-03-11 06:00:00+00:00,1773208800000,PLAYUSDT,18.2734,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
476,2026-03-14 00:00:00+00:00,1773446400000,PLAYUSDT,14.8008,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
477,2026-03-22 17:00:00+00:00,1774198800000,PLAYUSDT,10.1362,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
478,2026-03-28 20:00:00+00:00,1774728000000,PLAYUSDT,60.6238,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
479,2026-03-29 00:00:00+00:00,1774742400000,PLAYUSDT,11.8199,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
480,2026-04-04 18:00:00+00:00,1775325600000,PLAYUSDT,19.8238,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
481,2026-04-05 22:00:00+00:00,1775426400000,PLAYUSDT,27.5014,fast,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
482,2026-04-12 05:00:00+00:00,1775970000000,PLAYUSDT,11.0894,fast,test,0,1,0,0,0,no_coverage,checked,macro_extreme,LOW
483,2026-04-15 08:00:00+00:00,1776240000000,PLAYUSDT,12.0319,fast,test,0,1,0,0,0,checked,checked,macro_extreme,LOW
484,2026-04-15 16:00:00+00:00,1776268800000,PLAYUSDT,24.2753,fast,test,0,1,0,0,0,checked,checked,macro_extreme,LOW
485,2026-04-25 00:00:00+00:00,1777075200000,PLAYUSDT,23.7421,fast,test,0,0,0,0,0,checked,checked,none,NONE
486,2026-05-04 20:00:00+00:00,1777924800000,PLAYUSDT,21.4189,fast,test,0,0,0,0,0,checked,checked,none,NONE
487,2026-05-06 16:00:00+00:00,1778083200000,PLAYUSDT,15.952,fast,test,0,0,0,0,0,checked,checked,none,NONE
488,2026-05-07 23:00:00+00:00,1778194800000,PLAYUSDT,11.929,fast,test,0,0,0,0,0,checked,checked,none,NONE
489,2026-05-08 08:00:00+00:00,1778227200000,PLAYUSDT,11.5798,fast,test,0,0,0,0,0,checked,checked,none,NONE
490,2026-05-09 08:00:00+00:00,1778313600000,PLAYUSDT,25.018,fast,test,0,0,0,0,0,checked,checked,none,NONE
491,2026-05-14 12:00:00+00:00,1778760000000,PLAYUSDT,20.714,fast,test,0,0,0,0,0,checked,checked,none,NONE
492,2026-05-19 05:00:00+00:00,1779166800000,PLAYUSDT,11.4043,fast,test,0,0,0,0,0,checked,checked,none,NONE
493,2026-05-20 23:00:00+00:00,1779318000000,PLAYUSDT,17.2692,fast,test,0,0,0,0,0,checked,checked,none,NONE
494,2026-05-22 02:00:00+00:00,1779415200000,PLAYUSDT,12.2414,fast,test,0,0,0,0,0,checked,checked,none,NONE
495,2026-05-24 08:00:00+00:00,1779609600000,PLAYUSDT,10.127,fast,test,0,0,0,0,0,checked,checked,none,NONE
496,2026-05-24 23:00:00+00:00,1779663600000,PLAYUSDT,13.4591,fast,test,0,0,0,0,0,checked,checked,none,NONE
497,2026-05-25 06:00:00+00:00,1779688800000,PLAYUSDT,37.6538,fast,test,0,0,0,0,0,checked,checked,none,NONE
498,2024-08-05 12:00:00+00:00,1722859200000,SOLUSDT,27.9315,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
499,2024-11-05 06:00:00+00:00,1730786400000,SOLUSDT,15.1747,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
500,2025-01-18 05:00:00+00:00,1737176400000,SOLUSDT,21.0345,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
501,2025-01-20 02:00:00+00:00,1737338400000,SOLUSDT,16.0116,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
502,2025-02-28 02:00:00+00:00,1740708000000,SOLUSDT,16.3528,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
503,2025-03-02 14:00:00+00:00,1740924000000,SOLUSDT,26.9742,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
504,2025-04-09 01:00:00+00:00,1744160400000,SOLUSDT,15.1809,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
505,2026-02-06 00:00:00+00:00,1770336000000,SOLUSDT,18.1384,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
506,2025-03-02 14:00:00+00:00,1740924000000,SOLUSDT,11.8416,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
507,2025-04-09 16:00:00+00:00,1744214400000,SOLUSDT,10.2311,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
508,2024-08-05 12:00:00+00:00,1722859200000,SUIUSDT,25.9804,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
509,2024-08-08 00:00:00+00:00,1723075200000,SUIUSDT,38.7586,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
510,2024-08-11 23:00:00+00:00,1723417200000,SUIUSDT,25.5068,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
511,2024-09-11 16:00:00+00:00,1726070400000,SUIUSDT,15.0697,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
512,2025-02-03 01:00:00+00:00,1738544400000,SUIUSDT,36.2169,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
513,2025-04-07 07:00:00+00:00,1744009200000,SUIUSDT,19.9897,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
514,2025-04-22 15:00:00+00:00,1745334000000,SUIUSDT,25.0042,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
515,2025-04-24 08:00:00+00:00,1745481600000,SUIUSDT,24.3091,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
516,2025-12-02 09:00:00+00:00,1764666000000,SUIUSDT,31.0061,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
517,2026-01-05 14:00:00+00:00,1767621600000,SUIUSDT,17.6279,main,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
518,2026-02-06 00:00:00+00:00,1770336000000,SUIUSDT,17.3708,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
519,2026-05-09 20:00:00+00:00,1778356800000,SUIUSDT,29.5703,main,test,0,0,0,0,0,checked,checked,none,NONE
520,2025-04-09 16:00:00+00:00,1744214400000,SUIUSDT,13.2859,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
521,2024-05-20 14:00:00+00:00,1716213600000,TAOUSDT,20.1262,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
522,2024-07-08 16:00:00+00:00,1720454400000,TAOUSDT,16.5041,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
523,2024-08-05 06:00:00+00:00,1722837600000,TAOUSDT,48.2225,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
524,2024-08-07 23:00:00+00:00,1723071600000,TAOUSDT,27.9105,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
525,2024-09-22 16:00:00+00:00,1727020800000,TAOUSDT,27.1482,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
526,2025-01-25 17:00:00+00:00,1737824400000,TAOUSDT,19.495,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
527,2025-01-27 10:00:00+00:00,1737972000000,TAOUSDT,21.241,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
528,2025-02-03 01:00:00+00:00,1738544400000,TAOUSDT,43.5066,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
529,2025-04-07 06:00:00+00:00,1744005600000,TAOUSDT,27.3107,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
530,2025-04-09 14:00:00+00:00,1744207200000,TAOUSDT,19.4854,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
531,2025-10-09 16:00:00+00:00,1760025600000,TAOUSDT,21.6838,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
532,2025-10-11 01:00:00+00:00,1760144400000,TAOUSDT,17.0225,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
533,2025-10-12 02:00:00+00:00,1760234400000,TAOUSDT,41.1578,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
534,2025-10-14 06:00:00+00:00,1760421600000,TAOUSDT,19.2571,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
535,2025-10-17 07:00:00+00:00,1760684400000,TAOUSDT,17.625,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
536,2025-10-18 13:00:00+00:00,1760792400000,TAOUSDT,18.298,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
537,2025-10-31 06:00:00+00:00,1761890400000,TAOUSDT,21.8275,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
538,2026-02-13 11:00:00+00:00,1770980400000,TAOUSDT,30.7618,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
539,2026-03-14 19:00:00+00:00,1773514800000,TAOUSDT,22.1568,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
540,2026-03-19 12:00:00+00:00,1773921600000,TAOUSDT,23.5491,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
541,2026-03-23 09:00:00+00:00,1774256400000,TAOUSDT,19.4089,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
542,2025-02-03 04:00:00+00:00,1738555200000,TAOUSDT,10.0868,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
543,2025-10-12 14:00:00+00:00,1760277600000,TAOUSDT,11.0876,fast,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
544,2024-05-09 13:00:00+00:00,1715259600000,TONUSDT,18.8952,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
545,2024-08-07 18:00:00+00:00,1723053600000,TONUSDT,18.2973,main,train,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
546,2024-11-22 22:00:00+00:00,1732312800000,TONUSDT,20.6281,main,train,0,1,1,0,0,no_coverage,no_coverage,macro_extreme|stablecoin_inflow,MEDIUM
547,2025-02-03 02:00:00+00:00,1738548000000,TONUSDT,24.683,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
548,2025-03-15 01:00:00+00:00,1742000400000,TONUSDT,23.1057,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
549,2025-05-28 06:00:00+00:00,1748412000000,TONUSDT,19.3303,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
550,2025-10-10 22:00:00+00:00,1760133600000,TONUSDT,17.3214,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
551,2026-04-10 18:00:00+00:00,1775844000000,TONUSDT,16.6783,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
552,2026-05-04 13:00:00+00:00,1777899600000,TONUSDT,36.9358,main,test,0,0,0,0,0,checked,checked,none,NONE
553,2026-05-07 12:00:00+00:00,1778155200000,TONUSDT,16.2502,main,test,1,0,0,0,0,checked,checked,liq_sweep,LOW
554,2026-05-25 11:00:00+00:00,1779706800000,TONUSDT,15.977,main,test,0,0,0,0,0,checked,checked,none,NONE
555,2025-10-27 03:00:00+00:00,1761534000000,UBUSDT,26.1204,main,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
556,2025-12-21 02:00:00+00:00,1766282400000,UBUSDT,18.358,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
557,2026-01-08 01:00:00+00:00,1767834000000,UBUSDT,25.5032,main,test,0,0,0,0,0,no_coverage,no_coverage,none,NONE
558,2026-02-03 01:00:00+00:00,1770080400000,UBUSDT,18.4063,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
559,2026-02-22 16:00:00+00:00,1771776000000,UBUSDT,15.5483,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
560,2026-02-23 22:00:00+00:00,1771884000000,UBUSDT,21.2231,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
561,2026-02-26 03:00:00+00:00,1772074800000,UBUSDT,18.6291,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
562,2026-03-26 16:00:00+00:00,1774540800000,UBUSDT,17.5158,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
563,2026-03-27 11:00:00+00:00,1774609200000,UBUSDT,16.6602,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
564,2026-03-28 07:00:00+00:00,1774681200000,UBUSDT,17.5649,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
565,2026-03-29 05:00:00+00:00,1774760400000,UBUSDT,19.1617,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
566,2026-04-06 23:00:00+00:00,1775516400000,UBUSDT,17.7155,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
567,2026-04-10 06:00:00+00:00,1775800800000,UBUSDT,21.8557,main,test,0,1,0,0,0,no_coverage,no_coverage,macro_extreme,LOW
568,2026-04-16 14:00:00+00:00,1776348000000,UBUSDT,31.4796,main,test,0,1,0,0,0,checked,checked,macro_extreme,LOW
569,2026-04-22 00:00:00+00:00,1776816000000,UBUSDT,72.6647,main,test,0,0,0,0,0,checked,checked,none,NONE
570,2026-04-23 01:00:00+00:00,1776906000000,UBUSDT,17.4557,main,test,1,0,0,0,0,checked,checked,liq_sweep,LOW
571,2026-04-23 15:00:00+00:00,1776956400000,UBUSDT,19.4547,main,test,0,0,0,0,0,checked,checked,none,NONE
572,2026-05-01 06:00:00+00:00,1777615200000,UBUSDT,121.836,main,test,0,0,0,0,0,checked,checked,none,NONE
573,2026-05-03 11:00:00+00:00,1777806000000,UBUSDT,30.1018,main,test,0,0,0,0,0,checked,checked,none,NONE
574,2026-05-13 02:00:00+00:00,1778637600000,UBUSDT,34.8047,main,test,0,0,0,0,0,checked,checked,none,NONE
575,2025-10-22 12:00:00+00:00,1761134400000,UBUSDT,14.1507,fast,train,0,0,0,0,0,no_coverage,no_coverage,none,NONE
