run_ts,symbol,setup,score,grade,pump_score,direction,price_entry,stop,tp1,tp2,funding,oi_24h_pct,mtf_bull,mtf_bear,rsi_1h,cvd_kline,cvd_trade,ema_bull_1h,ema_bull_4h,choch_bull_1h,vwap_dev,rs_btc,resolve_4h_ts,price_4h,change_4h_pct,hit_tp1_4h,hit_stop_4h,outcome_4h,resolve_24h_ts,price_24h,change_24h_pct,hit_tp1_24h,hit_stop_24h,outcome_24h
2026-04-12T10:00:37,1000PEPEUSDT,squeeze,114,—,97,ЛОНГ,0.0034992,0.00339086,0.00358948,0.00364967,-0.009569,7.787420357922524,3,5,30.9,-36.8,11.8,0,0,0,-3.36,1.4,2026-04-13T14:58:15,0.003558,1.68,0,0,WIN,2026-04-13T14:58:15,0.003558,1.68,0,0,WIN
2026-04-12T10:00:37,XPLUSDT,squeeze,114,—,87,ЛОНГ,0.12842,0.12428231,0.13186808,0.1341668,-0.009045000000000001,-1.038649000974978,2,4,28.78,17.7,35.9,0,0,0,-2.97,1.21,2026-04-13T14:58:16,0.12857,0.12,0,0,FLAT,2026-04-13T14:58:18,0.12857,0.12,0,0,FLAT
2026-04-12T10:00:37,PUMPFUNUSDT,bos_fvg,113,—,92,ШОРТ,0.0017866,0.00183387,0.00174721,0.00172094,-0.032424,-3.1374808132587355,3,5,7.48,-16.7,-6.9,0,0,0,-4.0,1.39,2026-04-13T14:58:19,0.0018272,2.27,0,0,LOSS,2026-04-13T14:58:19,0.0018272,2.27,0,0,LOSS
2026-04-12T10:00:37,VIRTUALUSDT,squeeze,112,—,84,ЛОНГ,0.6508,0.63416555,0.66466204,0.6739034,-0.021017,2.125088023874345,2,5,9.86,-29.1,22.0,0,0,0,-3.03,1.82,2026-04-13T14:58:20,0.6765,3.95,1,0,TP1,2026-04-13T14:58:21,0.6765,3.95,1,0,TP1
2026-04-12T10:00:37,BCHUSDT,squeeze,112,—,58,ЛОНГ,425.1,419.36115,429.882375,433.070625,-0.014192999999999999,3.4404717544426,0,5,16.59,-34.7,6.4,0,0,0,-1.54,1.87,2026-04-13T14:58:23,427.0,0.45,0,0,FLAT,2026-04-13T14:58:23,426.9,0.42,0,0,FLAT
2026-04-12T10:00:37,WLDUSDT,squeeze,111,—,97,ЛОНГ,0.2914,0.28054244,0.30044797,0.30647995,-0.010053,-0.09377601425899096,5,2,39.5,-18.3,10.2,1,1,0,0.56,-1.08,2026-04-13T14:58:24,0.3028,3.91,1,0,TP1,2026-04-13T14:58:25,0.3028,3.91,1,0,TP1
2026-04-12T10:00:37,LITUSDT,breakout,110,—,110,ЛОНГ,1.0928,1.03083824,1.1444348,1.178858,-0.0015930000000000002,-0.6039001104564482,3,1,24.57,-56.4,-21.1,0,0,0,-5.72,2.42,2026-04-13T14:58:27,1.1412,4.43,0,0,WIN,2026-04-13T14:58:27,1.1412,4.43,0,0,WIN
2026-04-12T10:00:37,ADAUSDT,bos_fvg,109,—,71,ШОРТ,0.2399,0.24430456,0.23622953,0.23378255,0.01,0.4061435098746143,0,5,6.1,-41.2,22.2,0,0,0,-2.91,2.21,2026-04-13T14:58:28,0.2423,1.0,0,0,LOSS,2026-04-13T14:58:29,0.2423,1.0,0,0,LOSS
2026-04-12T10:00:37,HYPEUSDT,breakout,107,—,107,ЛОНГ,40.887,39.93760386,41.67816345,42.20560575,0.01,-2.3097546831328897,3,5,28.15,-4.3,-30.4,0,1,0,-2.52,1.96,2026-04-13T14:58:32,42.614,4.22,1,0,TP1,2026-04-13T14:58:32,42.632,4.27,1,0,TP1
2026-04-12T10:00:37,DOTUSDT,breakout,105,—,105,ЛОНГ,1.2166,1.19273031,1.23649141,1.24975235,-0.142096,7.630205251239425,0,5,1.5,-36.0,18.6,0,0,0,-3.77,2.64,2026-04-13T14:58:33,1.1776,-3.21,0,1,STOP,2026-04-13T14:58:35,1.1772,-3.24,0,1,STOP
2026-04-12T10:00:37,WLFIUSDT,bos_fvg,105,—,62,ШОРТ,0.0797,0.08218186,0.07763178,0.07625298,0.00385,-1.8069473056882754,0,4,53.33,-1.1,11.5,0,0,0,1.03,-0.63,2026-04-13T14:58:36,0.07979,0.11,0,0,FLAT,2026-04-13T14:58:37,0.07979,0.11,0,0,FLAT
2026-04-12T10:00:37,MAGMAUSDT,breakout,104,—,104,ЛОНГ,0.21078,0.18885045,0.22905463,0.24123771,0.104879,-6.221850674803122,5,1,73.75,21.0,-31.3,0,1,0,7.6,-1.12,2026-04-13T14:58:38,0.17814,-15.49,0,1,STOP,2026-04-13T14:58:39,0.17814,-15.49,0,1,STOP
2026-04-12T10:00:37,BTCUSDT,squeeze,98,—,45,ЛОНГ,71495.0,70697.1158,72159.9035,72603.1725,-0.0015780000000000002,-6.373858621790321,3,3,20.54,1.0,-15.6,0,0,0,-1.45,1.0,2026-04-13T14:58:39,72327.5,1.16,1,0,TP1,2026-04-13T14:58:41,72324.5,1.16,1,0,TP1
2026-04-12T10:00:37,BNBUSDT,squeeze,98,—,33,ЛОНГ,593.1,586.69452,598.4379,601.9965,-0.013852999999999999,0.5197851574860533,0,5,18.27,-41.0,-18.8,0,0,0,-1.32,1.16,2026-04-13T14:58:42,602.6,1.6,1,0,TP1,2026-04-13T14:58:43,602.6,1.6,1,0,TP1
2026-04-12T10:00:37,GALAUSDT,squeeze,98,—,85,ЛОНГ,0.002933,0.00287598,0.00298051,0.00301219,-0.012334,-3.282632543775548,3,5,18.57,-16.1,4.0,0,0,0,-1.85,1.58,2026-04-13T14:58:44,0.002959,0.89,0,0,WIN,2026-04-13T14:58:46,0.002959,0.89,0,0,WIN
2026-04-12T10:00:37,APTUSDT,squeeze,98,—,61,ЛОНГ,0.8213,0.80592526,0.83411228,0.8426538,-0.057385,1.1663697884922688,0,5,5.26,-29.6,-3.8,0,0,0,-3.03,1.73,2026-04-13T14:58:47,0.8423,2.56,1,0,TP1,2026-04-13T14:58:47,0.8422,2.54,1,0,TP1
2026-04-12T10:00:37,NEARUSDT,bos_fvg,96,—,55,ШОРТ,1.3273,1.35811991,1.30161675,1.28449457,-0.013350999999999998,-2.0438588920687817,1,5,8.92,-15.9,-23.9,0,0,0,-3.38,0.78,2026-04-13T14:58:48,1.3981,5.33,0,1,STOP,2026-04-13T14:58:49,1.3981,5.33,0,1,STOP
2026-04-12T10:00:37,SHIB1000USDT,squeeze,96,—,36,ЛОНГ,0.005831,0.00574493,0.00590272,0.00595054,-0.013884999999999998,9.169304418965458,1,5,20.49,-1.4,36.0,0,0,0,-1.39,0.74,2026-04-13T14:58:49,0.005815,-0.27,0,0,FLAT,2026-04-13T14:58:50,0.005815,-0.27,0,0,FLAT
2026-04-12T10:00:37,ASTERUSDT,squeeze,96,—,58,ЛОНГ,0.6654,0.65701596,0.6723867,0.6770445,0.005,-1.1657961712062976,5,5,25.52,26.6,25.9,0,0,0,-0.85,0.3,2026-04-13T14:58:51,0.6631,-0.35,0,0,FLAT,2026-04-13T14:58:51,0.6631,-0.35,0,0,FLAT
2026-04-12T10:00:37,RIVERUSDT,bos_fvg,95,—,24,ШОРТ,8.765,9.1105163,8.47706975,8.28511625,0.12934800000000002,1.3344213847560136,0,3,54.35,-47.0,56.5,0,0,0,-0.31,-1.79,2026-04-13T14:58:52,7.651,-12.71,1,0,TP1,2026-04-13T14:58:53,7.65,-12.72,1,0,TP1
2026-04-12T10:00:37,FARTCOINUSDT,bos_fvg,94,—,80,ЛОНГ,0.19297,0.18345272,0.20090107,0.20618844,0.005,-5.540488485439425,5,1,43.58,6.9,-9.5,0,1,0,-2.22,-0.56,2026-04-13T14:58:54,0.18855,-2.29,0,0,LOSS,2026-04-13T14:58:55,0.18858,-2.27,0,0,LOSS
2026-04-12T10:00:37,MONUSDT,breakout,93,—,93,ЛОНГ,0.033573,0.03215286,0.03475645,0.03554541,0.01,2.5333068750170553,3,0,24.3,-38.6,7.3,0,0,0,-4.43,4.24,2026-04-13T14:58:56,0.034743,3.48,0,0,WIN,2026-04-13T14:58:57,0.034743,3.48,0,0,WIN
2026-04-12T10:00:37,DOGEUSDT,squeeze,92,—,89,ЛОНГ,0.09114,0.08976196,0.09228836,0.09305394,-0.016233,1.3079900650310163,3,5,26.15,-31.7,17.5,0,0,0,-1.51,1.0,2026-04-13T14:58:57,0.09248,1.47,1,0,TP1,2026-04-13T14:58:58,0.09249,1.48,1,0,TP1
2026-04-12T10:00:37,AAVEUSDT,squeeze,92,—,35,ЛОНГ,89.77,87.7663336,91.439722,92.55287,-0.029001,3.054586701838011,0,5,7.76,-16.6,15.3,0,0,0,-3.0,1.29,2026-04-13T14:59:00,95.21,6.06,1,0,TP1,2026-04-13T14:59:01,95.24,6.09,1,0,TP1
2026-04-12T10:00:37,AVAXUSDT,squeeze,90,—,58,ЛОНГ,9.018,8.855676,9.15327,9.24345,-0.015156,-0.43762788833683863,0,5,9.14,-24.3,0.5,0,0,0,-2.8,1.51,2026-04-13T14:59:01,9.313,3.27,1,0,TP1,2026-04-13T14:59:02,9.313,3.27,1,0,TP1
2026-04-12T10:00:37,QUSDT,bos_fvg,90,—,52,ЛОНГ,0.009291,0.00845147,0.00999061,0.01045702,0.06510300000000001,29.30749580927917,5,0,62.44,-39.2,27.0,1,1,0,0.78,-9.57,2026-04-13T14:59:03,0.009403,1.21,0,0,WIN,2026-04-13T14:59:04,0.009403,1.21,0,0,WIN
2026-04-12T10:00:37,TRUMPUSDT,bos_fvg,89,—,26,ШОРТ,2.788,2.83918768,2.7453436,2.716906,-0.144433,9.625894250618483,0,5,30.22,16.3,-33.1,0,0,0,-0.68,0.4,2026-04-13T14:59:05,2.828,1.43,0,0,LOSS,2026-04-13T14:59:07,2.826,1.36,0,0,LOSS
2026-04-12T10:00:37,RENDERUSDT,breakout,89,—,89,ЛОНГ,1.893,1.84222974,1.93530855,1.96351425,-0.003974999999999999,-6.842923501681539,2,5,4.63,-22.8,59.9,0,0,0,-4.84,3.33,2026-04-13T14:59:08,1.9135,1.08,0,0,WIN,2026-04-13T14:59:09,1.9135,1.08,0,0,WIN
2026-04-12T10:00:37,XRPUSDT,squeeze,88,—,48,ЛОНГ,1.3296,1.3133257,1.34316192,1.3522032,-0.016611,1.28133868941861,1,5,23.17,-11.6,-32.5,0,0,0,-1.25,0.68,2026-04-13T14:59:09,1.3455,1.2,1,0,TP1,2026-04-13T14:59:10,1.3451,1.17,1,0,TP1
2026-04-12T10:00:37,AKEUSDT,squeeze,88,—,61,ЛОНГ,0.0005243,0.00044087,0.00059382,0.00064017,0.063678,-15.837897604079204,3,0,55.8,14.5,-5.8,1,1,0,-1.87,-0.2,2026-04-13T14:59:11,0.0005493,4.77,0,0,WIN,2026-04-13T14:59:11,0.0005493,4.77,0,0,WIN
2026-04-12T10:00:37,LTCUSDT,bos_fvg,88,—,71,ШОРТ,53.71,54.2513968,53.258836,52.95806,0.003345,-1.042363751982975,2,5,10.79,-1.0,-31.9,0,0,0,-1.63,0.9,2026-04-13T14:59:12,53.35,-0.67,0,0,WIN,2026-04-13T14:59:13,53.35,-0.67,0,0,WIN
2026-04-12T10:00:37,1000BONKUSDT,bos_fvg,87,—,60,ШОРТ,0.0057192,0.00585818,0.00560339,0.00552618,-0.008553999999999999,4.208521534925069,3,5,16.49,-19.9,13.9,0,0,0,-2.72,1.64,2026-04-13T14:59:13,0.005763,0.77,0,0,LOSS,2026-04-13T14:59:14,0.005763,0.77,0,0,LOSS
2026-04-12T10:00:37,OPUSDT,breakout,87,—,87,ЛОНГ,0.10807,0.10561897,0.11011252,0.1114742,0.000976,-1.3761031039473777,0,5,6.62,-7.7,2.6,0,0,0,-3.37,2.16,2026-04-13T14:59:15,0.10957,1.39,0,0,WIN,2026-04-13T14:59:16,0.10955,1.37,0,0,WIN
2026-04-12T10:00:37,LINKUSDT,squeeze,85,—,57,ЛОНГ,8.782,8.64605464,8.8952878,8.970813,-0.007836000000000001,-0.5068357834387728,1,5,12.04,-8.9,-19.6,0,0,0,-2.41,1.44,2026-04-13T14:59:18,8.903,1.38,1,0,TP1,2026-04-13T14:59:18,8.906,1.41,1,0,TP1
2026-04-12T10:00:37,WIFUSDT,bos_fvg,82,—,71,ШОРТ,0.18927,0.19359671,0.18566441,0.18326068,0.005,3.6636656523873996,3,5,9.6,-20.9,-32.9,0,0,0,-3.37,1.71,2026-04-13T14:59:19,0.18917,-0.05,0,0,FLAT,2026-04-13T14:59:20,0.18923,-0.02,0,0,FLAT
2026-04-12T10:00:37,CRVUSDT,squeeze,82,—,68,ЛОНГ,0.2122,0.20815122,0.21557398,0.2178233,-0.002043,1.3457107038182161,2,5,18.54,0.7,-19.9,0,0,0,-2.17,2.14,2026-04-13T14:59:20,0.2122,0.0,0,0,FLAT,2026-04-13T14:59:21,0.2122,0.0,0,0,FLAT
2026-04-12T10:00:37,ENAUSDT,bos_fvg,80,—,79,ШОРТ,0.09172,0.09437805,0.08950496,0.08802827,0.003371,3.702865726147057,3,5,22.92,22.8,28.0,0,0,0,-2.9,1.0,2026-04-13T14:59:22,0.09506,3.64,0,1,STOP,2026-04-13T14:59:23,0.09507,3.65,0,1,STOP
2026-04-12T10:00:37,ARBUSDT,bos_fvg,80,—,62,ШОРТ,0.10994,0.11271049,0.10763126,0.1060921,0.01,-0.20213468662326775,3,5,15.27,10.0,-26.5,0,0,0,-4.16,2.14,2026-04-13T14:59:23,0.11152,1.44,0,0,LOSS,2026-04-13T14:59:24,0.11152,1.44,0,0,LOSS
2026-04-12T10:00:37,XAUTUSDT,bos_fvg,80,—,37,ЖДАТЬ,4700.64,4694.529168,4706.750832,4712.861664,0.005,-0.04390137263478053,3,3,26.1,8.1,-9.9,0,0,0,-0.23,0.26,2026-04-13T14:59:25,4687.4,-0.28,1,0,TP1,2026-04-13T14:59:26,4687.4,-0.28,1,0,TP1
2026-04-12T10:00:37,PENGUUSDT,squeeze,77,—,49,ЛОНГ,0.006591,0.00637152,0.0067739,0.00689583,-0.019881,2.1691402358254956,3,5,10.76,-8.0,-17.2,0,0,0,-4.56,0.94,2026-04-13T14:59:26,0.00667,1.2,0,0,WIN,2026-04-13T14:59:27,0.00667,1.2,0,0,WIN
2026-04-12T10:00:37,ONDOUSDT,bos_fvg,73,—,37,ШОРТ,0.247,0.25162384,0.2431468,0.240578,0.003984,1.3328285156707473,0,5,11.23,-22.3,20.4,0,0,0,-2.46,1.5,2026-04-13T14:59:28,0.2536,2.67,0,1,STOP,2026-04-13T14:59:29,0.2536,2.67,0,1,STOP
2026-04-12T10:00:37,ETHUSDT,bos_fvg,72,—,23,ШОРТ,2212.72,2249.7609328,2181.852556,2161.27426,-0.010909,-0.6683361765539415,3,4,17.46,13.2,-39.5,0,0,0,-2.03,0.71,2026-04-13T14:59:30,2232.61,0.9,0,0,LOSS,2026-04-13T14:59:31,2232.61,0.9,0,0,LOSS
2026-04-12T10:00:37,DRIFTUSDT,bos_fvg,69,—,64,ЛОНГ,0.03698,0.0337583,0.03966475,0.04145458,0.005,-6.0835799598235845,5,0,50.25,-8.3,-41.5,1,0,0,4.28,-6.35,2026-04-13T14:59:33,0.04096,10.76,1,0,TP1,2026-04-13T14:59:34,0.04096,10.76,1,0,TP1
2026-04-12T10:00:37,SUIUSDT,bos_fvg,65,—,20,ШОРТ,0.9116,0.92817289,0.89778926,0.8885821,0.001827,-1.6635383156317043,0,5,10.71,-25.0,28.5,0,0,0,-2.36,1.38,2026-04-13T14:59:34,0.9219,1.13,0,0,LOSS,2026-04-13T14:59:35,0.9219,1.13,0,0,LOSS
2026-04-12T10:00:37,ARIAUSDT,squeeze,59,—,47,ЛОНГ,0.90574,0.74335893,1.04105756,1.13126926,0.061101,-2.777695478022029,5,0,51.8,28.5,-8.8,1,1,0,17.55,-35.47,2026-04-13T14:59:36,0.81205,-10.34,0,0,LOSS,2026-04-13T14:59:38,0.81282,-10.26,0,0,LOSS
